"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2016,"Panini","Spectra","Base Set","Manuel Neuer","Germany","G",1,
"Soccer",2016,"Panini","Spectra","Base Set","Jonny Evans","Northern Ireland","D",2,
"Soccer",2016,"Panini","Spectra","Base Set","Danny Welbeck","England","F",3,
"Soccer",2016,"Panini","Spectra","Base Set","Edin Dzeko","Bosnia-Herzegovina","F",4,
"Soccer",2016,"Panini","Spectra","Base Set","Robert Mak","Slovakia","M",5,
"Soccer",2016,"Panini","Spectra","Base Set","Serge Aurier","Ivory Coast","D",6,
"Soccer",2016,"Panini","Spectra","Base Set","Cristiano Ronaldo","Portugal","F",7,
"Soccer",2016,"Panini","Spectra","Base Set","Mesut Ozil","Germany","M",8,
"Soccer",2016,"Panini","Spectra","Base Set","Robert Lewandowski","Poland","F",9,
"Soccer",2016,"Panini","Spectra","Base Set","Lionel Messi","Argentina","F",10,
"Soccer",2016,"Panini","Spectra","Base Set","Gareth Bale","Wales","M",11,
"Soccer",2016,"Panini","Spectra","Base Set","Adem Ljajic","Serbia","M",12,
"Soccer",2016,"Panini","Spectra","Base Set","Thomas Muller","Germany","F",13,
"Soccer",2016,"Panini","Spectra","Base Set","Zlatko Junuzovic","Austria","M",14,
"Soccer",2016,"Panini","Spectra","Base Set","Arturo Vidal","Chile","M",15,
"Soccer",2016,"Panini","Spectra","Base Set","Robbie Brady","Ireland","M",16,
"Soccer",2016,"Panini","Spectra","Base Set","Vedad Ibisevic","Bosnia-Herzegovina","F",17,
"Soccer",2016,"Panini","Spectra","Base Set","Hakan Calhanoglu","Turkey","M",18,
"Soccer",2016,"Panini","Spectra","Base Set","Paul Pogba","France","M",19,
"Soccer",2016,"Panini","Spectra","Base Set","Lazar Markovic","Serbia","M",20,
"Soccer",2016,"Panini","Spectra","Base Set","Edinson Cavani","Uruguay","F",21,
"Soccer",2016,"Panini","Spectra","Base Set","Gianluigi Buffon","Italy","G",22,
"Soccer",2016,"Panini","Spectra","Base Set","Alvaro Morata","Spain","F",23,
"Soccer",2016,"Panini","Spectra","Base Set","Tomas Necid","Czech Republic","F",24,
"Soccer",2016,"Panini","Spectra","Base Set","Antoine Griezmann","France","F",25,
"Soccer",2016,"Panini","Spectra","Base Set","Shane Long","Ireland","F",26,
"Soccer",2016,"Panini","Spectra","Base Set","Luka Modric","Croatia","M",27,
"Soccer",2016,"Panini","Spectra","Base Set","Robin van Persie","Netherlands","F",28,
"Soccer",2016,"Panini","Spectra","Base Set","Salomon Kalou","Ivory Coast","F",29,
"Soccer",2016,"Panini","Spectra","Base Set","Jamie Vardy","England","F",30,
"Soccer",2016,"Panini","Spectra","Base Set","Aron Gunnarsson","Iceland","M",31,
"Soccer",2016,"Panini","Spectra","Base Set","Sergio Aguero","Argentina","F",32,
"Soccer",2016,"Panini","Spectra","Base Set","Clint Dempsey","United States","F",33,
"Soccer",2016,"Panini","Spectra","Base Set","Taulant Xhaka","Albania","M",34,
"Soccer",2016,"Panini","Spectra","Base Set","Aaron Ramsey","Wales","M",35,
"Soccer",2016,"Panini","Spectra","Base Set","Marcus Berg","Sweden","F",36,
"Soccer",2016,"Panini","Spectra","Base Set","Nani","Portugal","M",37,
"Soccer",2016,"Panini","Spectra","Base Set","Harry Kane","England","F",38,
"Soccer",2016,"Panini","Spectra","Base Set","Eden Hazard","Belgium","M",39,
"Soccer",2016,"Panini","Spectra","Base Set","Stephan El Shaarawy","Italy","F",40,
"Soccer",2016,"Panini","Spectra","Base Set","Neymar Jr","Brazil","F",41,
"Soccer",2016,"Panini","Spectra","Base Set","Juraj Kucka","Slovakia","M",42,
"Soccer",2016,"Panini","Spectra","Base Set","Angel Di Maria","Argentina","M",43,
"Soccer",2016,"Panini","Spectra","Base Set","Wayne Hennessey","Wales","G",44,
"Soccer",2016,"Panini","Spectra","Base Set","David Silva","Spain","M",45,
"Soccer",2016,"Panini","Spectra","Base Set","Kevin De Bruyne","Belgium","M",46,
"Soccer",2016,"Panini","Spectra","Base Set","Wilfried Bony","Ivory Coast","F",47,
"Soccer",2016,"Panini","Spectra","Base Set","Joe Ledley","Wales","M",48,
"Soccer",2016,"Panini","Spectra","Base Set","Bastian Schweinsteiger","Germany","M",49,
"Soccer",2016,"Panini","Spectra","Base Set","Dele Alli","England","M",50,
"Soccer",2016,"Panini","Spectra","Base Set","Kolbeinn Sigthorsson","Iceland","F",51,
"Soccer",2016,"Panini","Spectra","Base Set","Wesley Sneijder","Netherlands","M",52,
"Soccer",2016,"Panini","Spectra","Base Set","Senad Lulic","Bosnia-Herzegovina","M",53,
