"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Alvaro Morata","Real Madrid CF","F",1,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Andre Schurrle","Borussia Dortmund","M",2,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Anthony Martial","Manchester United FC","F",3,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Antonio Candreva","FC Internazionale","M",4,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Arda Turan","FC Barcelona","M",5,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Ashley Williams","Wales","D",6,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Branislav Ivanovic ","Serbia","D",7,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Cristiano Ronaldo","Portugal","F",8,7
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Bastian Schweinsteiger","Germany","M",9,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Diego Costa","Spain","F",10,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Fernando Torres","Atltico de Madrid","F",11,25
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Gareth Bale","Real Madrid CF","M",12,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Gylfi Sigurdsson","Iceland","M",13,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Harry Kane","England","F",14,25
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","James Rodriguez","Real Madrid CF","M",15,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Lionel Messi","Argentina","F",16,10
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Luka Modric","Real Madrid CF","M",17,29
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Lukas Podolski","Germany","F",18,18
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Marco Verratti","Paris Saint-Germain","M",19,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Mario Gotze","Germany","F",20,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Mats Hummels","Germany","D",21,35
"Soccer",2017,"Panini","Immaculate Collection","Acetate Dual Patches","Neymar Jr","Brazil","F",22,35
