"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League","Aaron Ramsdale","Arsenal","G",1,
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League","David Raya","Brentford","G",2,
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League","Robert Sanchez","Brighton & Hove Albion","G",3,
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League","Edouard Mendy","Chelsea FC","G",4,
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League","Jordan Pickford","Everton","G",5,
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League","Alisson Becker","Liverpool FC","G",6,
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League","Ederson","Manchester City","G",7,
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League","David de Gea","Manchester United","G",8,
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League","Nick Pope","Newcastle United","G",9,
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League","Dean Henderson","Nottingham Forest FC","G",10,
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Lasers","Aaron Ramsdale","Arsenal","G",1,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Lasers","David Raya","Brentford","G",2,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Lasers","Robert Sanchez","Brighton & Hove Albion","G",3,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Lasers","Edouard Mendy","Chelsea FC","G",4,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Lasers","Jordan Pickford","Everton","G",5,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Lasers","Alisson Becker","Liverpool FC","G",6,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Lasers","Ederson","Manchester City","G",7,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Lasers","David de Gea","Manchester United","G",8,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Lasers","Nick Pope","Newcastle United","G",9,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Lasers","Dean Henderson","Nottingham Forest FC","G",10,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Swirl","Aaron Ramsdale","Arsenal","G",1,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Swirl","David Raya","Brentford","G",2,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Swirl","Robert Sanchez","Brighton & Hove Albion","G",3,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Swirl","Edouard Mendy","Chelsea FC","G",4,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Swirl","Jordan Pickford","Everton","G",5,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Swirl","Alisson Becker","Liverpool FC","G",6,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Swirl","Ederson","Manchester City","G",7,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Swirl","David de Gea","Manchester United","G",8,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Swirl","Nick Pope","Newcastle United","G",9,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Black Swirl","Dean Henderson","Nottingham Forest FC","G",10,1
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Gold Swirl","Aaron Ramsdale","Arsenal","G",1,10
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Gold Swirl","David Raya","Brentford","G",2,10
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Gold Swirl","Robert Sanchez","Brighton & Hove Albion","G",3,10
"Soccer",2022,"Score","Score Premier League (22-23)","All Hands Team Premier League Gold Swirl","Edouard Mendy","Chelsea FC","G",4,10
