"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Dedryck Boyata/Jan Vertonghen/Jason Denayer","Belgium/Belgium/Belgium","D/D/D",1,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Dani Carvajal/David Alaba/Eder Militao","Real Madrid/Real Madrid/Real Madrid","D/D/D",2,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Benjamin Pavard/Lucas Hernandez/Raphael Varane","France/France/France","D/D/D",3,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Lisandro Martinez/Nicolas Tagliafico/Noussair Mazraoui","AFC Ajax/AFC Ajax/AFC Ajax","D/D/D",4,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Antonio Rudiger/Emre Can/Matthias Ginter","Germany/Germany/Germany","D/M/D",5,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Andy Robertson/Trent Alexander-Arnold/Virgil van Dijk","Liverpool FC/Liverpool FC/Liverpool FC","D/D/D",6,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Marquinhos/Presnel Kimpembe/Thilo Kehrer","Paris Saint-Germain/Paris Saint-Germain/Paris Saint-Germain","D/D/D",7,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Cesar Montes/Gerardo Arteaga/Jorge Sanchez","Mexico/Mexico/Mexico","D/D/D",8,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Manuel Akanji/Mats Hummels/Raphael Guerreiro","Borussia Dortmund/Borussia Dortmund/Borussia Dortmund","D/D/D",9,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Alex Sandro/Danilo /Matthijs de Ligt","Juventus/Juventus/Juventus","D/D/D",10,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Bartosz Bereszynski/Jan Bednarek/Kamil Glik","Poland/Poland/Poland","D/D/D",11,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Harry Maguire/John Stones/Kyle Walker","England/England/England","D/D/D",12,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Alessandro Bastoni/Giovanni Di Lorenzo/Leonardo Spinazzola","Italy/Italy/Italy","D/D/D",13,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Diego Godin/Jose Gimenez/Matias Vina","Uruguay/Uruguay/Uruguay","D/D/D",14,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Alessandro Bastoni/Milan Skriniar/Stefan de Vrij","FC Internazionale Milano/FC Internazionale Milano/FC Internazionale Milano","D/D/D",15,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Lukas Klostermann/Ridle Baku/Robin Gosens","Germany/Germany/Germany","D/D/D",16,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Aymeric Laporte/Joao Cancelo/Ruben Dias","Manchester City/Manchester City/Manchester City","D/D/D",17,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Alphonso Davies/Dayot Upamecano/Niklas Sule","FC Bayern München/FC Bayern München/FC Bayern München","D/D/D",18,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Aymeric Laporte/Eric Garcia/Pau Torres","Spain/Spain/Spain","D/D/D",19,
"Soccer",2021,"Score","Score (21-22)","FIFA 3D","Aaron Wan-Bissaka/Harry Maguire/Luke Shaw","Manchester United/Manchester United/Manchester United","D/D/D",20,
"Soccer",2021,"Score","Score (21-22)","FIFA All Hands Team","Guillermo Ochoa","Mexico","G",1,
"Soccer",2021,"Score","Score (21-22)","FIFA All Hands Team","Hugo Lloris","France","G",2,
