"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Ansu Fati","FC Barcelona","F",1,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Aymeric Laporte","Athletic Club","D",2,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Carlos Bacca","Villarreal CF","F",3,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Carlos Soler","Valencia CF","M",4,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Cristiano Ronaldo","Real Madrid","F",5,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","David Beckham","Real Madrid","M",6,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","David Villa","FC Barcelona","F",7,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Goncalo Guedes","Valencia CF","M",8,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Hugo Sanchez","Real Madrid","F",9,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Iker Casillas","Real Madrid","G",10,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Ivan Rakitic","Sevilla FC","M",11,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Jasper Cillessen","Valencia CF","G",12,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Joao Felix","Atletico de Madrid","F",13,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Jose Luis Gaya","Valencia CF","D",15,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Koke","Atletico de Madrid","M",16,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Maxi Gomez","Valencia CF","F",18,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Maxi Rodriguez","Atletico de Madrid","M",19,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Neymar Jr","FC Barcelona","F",21,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Paco Alcacer","Villarreal CF","F",22,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Raul","Real Madrid","F",24,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Raul Jimenez","Atletico de Madrid","F",25,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Rivaldo","FC Barcelona","M",26,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Thibaut Courtois","Real Madrid","G",27,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Valeri Karpin","Real Sociedad","M",28,
"Soccer",2020,"Panini","Mosaic La Liga and Serie A","La Liga Autographs Mosaic","Wesley Sneijder","Real Madrid","M",29,
