"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Luis Suarez","FC Barcelona","F",1,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Franck Ribery","FC Bayern Munich","M",2,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Marcelo","Real Madrid CF","D",3,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Vincent Kompany","Manchester City","D",4,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Thomas Lemar","Atltico de Madrid","M",5,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Adrien Rabiot","Paris Saint-Germain","M",6,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Rodrigo Battaglia","Sporting CP","M",7,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Lukasz Piszczek ","Borussia Dortmund","D",8,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","David Ospina","SSC Napoli","G",9,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Aaron Mooy","Australia","M",10,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Marouane Fellaini","Belgium","M",11,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Ivan Perisic","Croatia","M",12,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Yussuf Poulsen","Denmark","F",13,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Jamie Vardy","England","F",14,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Marco Reus","Germany","M",15,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Javier Hernandez","Mexico","F",16,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Georginio Wijnaldum","Netherlands","M",17,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Rui Patricio","Portugal","G",18,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Sergio Ramos","Spain","D",19,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute","Michael Bradley","United States","M",20,
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Luis Suarez","FC Barcelona","F",1,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Franck Ribery","FC Bayern Munich","M",2,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Marcelo","Real Madrid CF","D",3,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Vincent Kompany","Manchester City","D",4,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Thomas Lemar","Atltico de Madrid","M",5,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Adrien Rabiot","Paris Saint-Germain","M",6,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Rodrigo Battaglia","Sporting CP","M",7,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Lukasz Piszczek ","Borussia Dortmund","D",8,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","David Ospina","SSC Napoli","G",9,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Aaron Mooy","Australia","M",10,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Marouane Fellaini","Belgium","M",11,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Ivan Perisic","Croatia","M",12,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Yussuf Poulsen","Denmark","F",13,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Jamie Vardy","England","F",14,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Marco Reus","Germany","M",15,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Javier Hernandez","Mexico","F",16,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Georginio Wijnaldum","Netherlands","M",17,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Rui Patricio","Portugal","G",18,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Sergio Ramos","Spain","D",19,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Blue","Michael Bradley","United States","M",20,10
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Luis Suarez","FC Barcelona","F",1,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Franck Ribery","FC Bayern Munich","M",2,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Marcelo","Real Madrid CF","D",3,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Vincent Kompany","Manchester City","D",4,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Thomas Lemar","Atltico de Madrid","M",5,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Adrien Rabiot","Paris Saint-Germain","M",6,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Rodrigo Battaglia","Sporting CP","M",7,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Lukasz Piszczek ","Borussia Dortmund","D",8,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","David Ospina","SSC Napoli","G",9,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Aaron Mooy","Australia","M",10,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Marouane Fellaini","Belgium","M",11,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Ivan Perisic","Croatia","M",12,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Yussuf Poulsen","Denmark","F",13,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Jamie Vardy","England","F",14,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Marco Reus","Germany","M",15,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Javier Hernandez","Mexico","F",16,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Georginio Wijnaldum","Netherlands","M",17,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Rui Patricio","Portugal","G",18,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Sergio Ramos","Spain","D",19,75
"Soccer",2019,"Donruss","Base Brand Donruss","1989 Donruss Tribute Gold","Michael Bradley","United States","M",20,75
