"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2015,"Panini","US National Team","Base Set","Abby Wambach","United States","F",1,
"Soccer",2015,"Panini","US National Team","Base Set","Alex Morgan","United States","F",2,
"Soccer",2015,"Panini","US National Team","Base Set","Ali Krieger","United States","D",3,
"Soccer",2015,"Panini","US National Team","Base Set","Alyssa Naeher","United States","G",4,
"Soccer",2015,"Panini","US National Team","Base Set","Amy Rodriguez","United States","F",5,
"Soccer",2015,"Panini","US National Team","Base Set","Ashlyn Harris","United States","G",6,
"Soccer",2015,"Panini","US National Team","Base Set","Becky Sauerbrunn","United States","D",7,
"Soccer",2015,"Panini","US National Team","Base Set","Carli Lloyd","United States","M",8,
"Soccer",2015,"Panini","US National Team","Base Set","Christen Press","United States","F",9,
"Soccer",2015,"Panini","US National Team","Base Set","Christie Rampone","United States","D",10,
"Soccer",2015,"Panini","US National Team","Base Set","Heather O'Reilly","United States","M",11,
"Soccer",2015,"Panini","US National Team","Base Set","Hope Solo","United States","G",12,
"Soccer",2015,"Panini","US National Team","Base Set","Julie Ertz","United States","D",13,
"Soccer",2015,"Panini","US National Team","Base Set","Kelley O'Hara","United States","D",14,
"Soccer",2015,"Panini","US National Team","Base Set","Lauren Holiday","United States","M",15,
"Soccer",2015,"Panini","US National Team","Base Set","Lori Chalupny","United States","D",16,
"Soccer",2015,"Panini","US National Team","Base Set","Megan Rapinoe","United States","M",17,
"Soccer",2015,"Panini","US National Team","Base Set","Meghan Klingenberg","United States","D",18,
"Soccer",2015,"Panini","US National Team","Base Set","Morgan Brian","United States","M",19,
"Soccer",2015,"Panini","US National Team","Base Set","Shannon Boxx","United States","M",20,
"Soccer",2015,"Panini","US National Team","Base Set","Sydney Leroux","United States","F",21,
"Soccer",2015,"Panini","US National Team","Base Set","Tobin Heath","United States","M",22,
"Soccer",2015,"Panini","US National Team","Base Set","Whitney Engen","United States","D",23,
"Soccer",2015,"Panini","US National Team","Base Set","Jill Ellis","United States","HC",24,
"Soccer",2015,"Panini","US National Team","Base Set","Alan Gordon","United States","F",25,
"Soccer",2015,"Panini","US National Team","Base Set","Alejandro Bedoya","United States","M",26,
"Soccer",2015,"Panini","US National Team","Base Set","Aron Johannsson","United States","F",27,
"Soccer",2015,"Panini","US National Team","Base Set","Brad Evans","United States","M",28,
"Soccer",2015,"Panini","US National Team","Base Set","Brad Guzan","United States","G",29,
"Soccer",2015,"Panini","US National Team","Base Set","Chris Wondolowski","United States","F",30,
"Soccer",2015,"Panini","US National Team","Base Set","Clint Dempsey","United States","F",31,
"Soccer",2015,"Panini","US National Team","Base Set","DaMarcus Beasley","United States","D",32,
"Soccer",2015,"Panini","US National Team","Base Set","DeAndre Yedlin ","United States","D",33,
"Soccer",2015,"Panini","US National Team","Base Set","Fabian Johnson","United States","M",34,
