"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Luciano Vietto","Villarreal CF","F",1,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Marco Asensio","Real Madrid","M",2,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Mathias Olivera","Getafe CF","D",3,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Matthew Hoppe","RCD Mallorca","F",5,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Jakub Jankto","Getafe CF","M",7,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Nico Gaitan","Atletico de Madrid","M",8,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Rodri","Atletico de Madrid","M",9,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Thomas Partey","Atletico de Madrid","M",10,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Deco","FC Barcelona","M",11,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Diego Maradona","FC Barcelona","M",12,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Eric Garcia","FC Barcelona","D",13,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Gary Lineker","FC Barcelona","F",14,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Luis Figo","FC Barcelona","M",15,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Juan Foyth","Villarreal CF","D",16,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Pedri","FC Barcelona","M",17,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Pau Torres","Villarreal CF","D",19,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Sergino Dest","FC Barcelona","D",20,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Thierry Henry","FC Barcelona","F",21,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Rodrygo","Real Madrid","F",22,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Adrian Ramos","Granada CF","F",24,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Nestor Araujo","RC Celta","D",28,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Pau Lopez","RCD Espanyol","G",31,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Andres Guardado","Real Betis","M",32,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Cristiano Ronaldo","Real Madrid","F",35,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Eden Hazard","Real Madrid","M",36,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Raphael Varane","Real Madrid","D",42,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Ruud van Nistelrooy","Real Madrid","F",43,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Thibaut Courtois","Real Madrid","G",44,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Diego Reyes","Real Sociedad","D",45,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Ferran Torres","FC Barcelona","M",48,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic","Joao Cancelo","Valencia CF","D",49,
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Luciano Vietto","Villarreal CF","F",1,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Marco Asensio","Real Madrid","M",2,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Mathias Olivera","Getafe CF","D",3,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Matthew Hoppe","RCD Mallorca","F",5,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Jakub Jankto","Getafe CF","M",7,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Nico Gaitan","Atletico de Madrid","M",8,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Rodri","Atletico de Madrid","M",9,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Thomas Partey","Atletico de Madrid","M",10,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Deco","FC Barcelona","M",11,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Diego Maradona","FC Barcelona","M",12,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Eric Garcia","FC Barcelona","D",13,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Gary Lineker","FC Barcelona","F",14,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Luis Figo","FC Barcelona","M",15,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Juan Foyth","Villarreal CF","D",16,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Pedri","FC Barcelona","M",17,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Pau Torres","Villarreal CF","D",19,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Sergino Dest","FC Barcelona","D",20,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Thierry Henry","FC Barcelona","F",21,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Rodrygo","Real Madrid","F",22,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Adrian Ramos","Granada CF","F",24,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Nestor Araujo","RC Celta","D",28,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Pau Lopez","RCD Espanyol","G",31,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Andres Guardado","Real Betis","M",32,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Cristiano Ronaldo","Real Madrid","F",35,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Eden Hazard","Real Madrid","M",36,1
"Soccer",2021,"Panini","Mosaic La Liga(21-22)","LaLiga Autographs Mosaic Black","Raphael Varane","Real Madrid","D",42,1
