"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Iker Muniain","Athletic Club","M",41,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Lucas Torro","CA Osasuna","M",43,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Jens Jonsson","Cadiz CF","M",44,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Manu Garcia","D. Alaves","M",46,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Ivan Marcone","Elche CF","M",47,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Eric Garcia","FC Barcelona","D",48,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Riqui Puig","FC Barcelona","M",49,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Sergino Dest","FC Barcelona","D",50,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Jorge Cuenca","Getafe CF","D",52,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Luis Suarez","Granada CF","F",53,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Gonzalo Melero","Levante UD","M",54,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Yangel Herrera","RCD Espanyol","M",55,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Karim Benzema","Real Madrid","F",56,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Rodrygo","Real Madrid","F",57,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Aritz Elustondo","Real Sociedad","D",58,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Erik Lamela","Sevilla FC","M",59,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga","Hugo Guillamon","Valencia CF","D",60,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Iker Muniain","Athletic Club","M",41,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Lucas Torro","CA Osasuna","M",43,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Jens Jonsson","Cadiz CF","M",44,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Tomas Alarcon","Cadiz CF","M",45,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Manu Garcia","D. Alaves","M",46,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Ivan Marcone","Elche CF","M",47,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Eric Garcia","FC Barcelona","D",48,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Riqui Puig","FC Barcelona","M",49,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Sergino Dest","FC Barcelona","D",50,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","David Soria","Getafe CF","G",51,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Jorge Cuenca","Getafe CF","D",52,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Luis Suarez","Granada CF","F",53,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Gonzalo Melero","Levante UD","M",54,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Yangel Herrera","RCD Espanyol","M",55,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Karim Benzema","Real Madrid","F",56,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Rodrygo","Real Madrid","F",57,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Aritz Elustondo","Real Sociedad","D",58,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Erik Lamela","Sevilla FC","M",59,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue","Hugo Guillamon","Valencia CF","D",60,99
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Iker Muniain","Athletic Club","M",41,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Matheus Cunha","Atletico de Madrid","F",42,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Lucas Torro","CA Osasuna","M",43,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Jens Jonsson","Cadiz CF","M",44,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Tomas Alarcon","Cadiz CF","M",45,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Manu Garcia","D. Alaves","M",46,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Ivan Marcone","Elche CF","M",47,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Eric Garcia","FC Barcelona","D",48,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Riqui Puig","FC Barcelona","M",49,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Sergino Dest","FC Barcelona","D",50,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","David Soria","Getafe CF","G",51,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Jorge Cuenca","Getafe CF","D",52,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Luis Suarez","Granada CF","F",53,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Gonzalo Melero","Levante UD","M",54,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Yangel Herrera","RCD Espanyol","M",55,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Karim Benzema","Real Madrid","F",56,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Rodrygo","Real Madrid","F",57,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Aritz Elustondo","Real Sociedad","D",58,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Erik Lamela","Sevilla FC","M",59,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Blue Astro","Hugo Guillamon","Valencia CF","D",60,16
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Iker Muniain","Athletic Club","M",41,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Lucas Torro","CA Osasuna","M",43,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Jens Jonsson","Cadiz CF","M",44,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Tomas Alarcon","Cadiz CF","M",45,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Manu Garcia","D. Alaves","M",46,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Ivan Marcone","Elche CF","M",47,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Eric Garcia","FC Barcelona","D",48,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Riqui Puig","FC Barcelona","M",49,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Sergino Dest","FC Barcelona","D",50,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","David Soria","Getafe CF","G",51,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Jorge Cuenca","Getafe CF","D",52,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Luis Suarez","Granada CF","F",53,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Gonzalo Melero","Levante UD","M",54,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Yangel Herrera","RCD Espanyol","M",55,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Karim Benzema","Real Madrid","F",56,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Rodrygo","Real Madrid","F",57,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Aritz Elustondo","Real Sociedad","D",58,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Erik Lamela","Sevilla FC","M",59,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Cracked Ice","Hugo Guillamon","Valencia CF","D",60,23
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Iker Muniain","Athletic Club","M",41,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Matheus Cunha","Atletico de Madrid","F",42,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Lucas Torro","CA Osasuna","M",43,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Jens Jonsson","Cadiz CF","M",44,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Tomas Alarcon","Cadiz CF","M",45,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Manu Garcia","D. Alaves","M",46,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Ivan Marcone","Elche CF","M",47,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Eric Garcia","FC Barcelona","D",48,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Riqui Puig","FC Barcelona","M",49,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Sergino Dest","FC Barcelona","D",50,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","David Soria","Getafe CF","G",51,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Jorge Cuenca","Getafe CF","D",52,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Luis Suarez","Granada CF","F",53,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Gonzalo Melero","Levante UD","M",54,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Yangel Herrera","RCD Espanyol","M",55,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Karim Benzema","Real Madrid","F",56,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Rodrygo","Real Madrid","F",57,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Aritz Elustondo","Real Sociedad","D",58,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Erik Lamela","Sevilla FC","M",59,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold","Hugo Guillamon","Valencia CF","D",60,10
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold Lasers","Iker Muniain","Athletic Club","M",41,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold Lasers","Matheus Cunha","Atletico de Madrid","F",42,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold Lasers","Lucas Torro","CA Osasuna","M",43,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold Lasers","Jens Jonsson","Cadiz CF","M",44,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold Lasers","Tomas Alarcon","Cadiz CF","M",45,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold Lasers","Manu Garcia","D. Alaves","M",46,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold Lasers","Ivan Marcone","Elche CF","M",47,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold Lasers","Eric Garcia","FC Barcelona","D",48,
"Soccer",2021,"Panini","Chronicles (21-22)","Absolute La Liga Gold Lasers","Riqui Puig","FC Barcelona","M",49,
