"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Thomas Muller","Germany","F",1,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Lionel Messi","Argentina","F",2,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Pedri","FC Barcelona","M",3,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Jude Bellingham","England","M",4,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Lautaro Martinez","FC Internazionale Milano","F",5,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Rodrygo","Real Madrid","F",6,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Bukayo Saka","England","F",7,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Declan Rice","Arsenal","M",8,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Erling Haaland","Norway","F",9,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Martin Odegaard","Arsenal","M",10,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Gavi","Spain","M",11,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Vitor Roque","FC Barcelona","F",12,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Christian Pulisic","AC Milan","F",13,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Julian Alvarez","Manchester City","F",14,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Eduardo Camavinga","France","M",15,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Goncalo Ramos","Portugal","F",16,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Phil Foden","Manchester City","M",17,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Mohamed Salah","Liverpool FC","F",18,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Estevao","Palmeiras","M",19,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Lamine Yamal","Spain","M",20,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Simone Pafundi","Italy","M",21,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Arda Guler","Real Madrid","M",22,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Carlos Forbs","AFC Ajax","F",23,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Fares Chaibi","Eintracht Frankfurt","M",24,
"Soccer",2023,"Panini","Select FIFA (23-24)","Artistic Impressions FIFA","Endrick","Palmeiras","F",25,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA","Antoine Griezmann","France","F",1,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA","Harry Kane","England","F",2,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA","Erling Haaland","Manchester City","F",3,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA","Mykhailo Mudryk","Chelsea FC","M",4,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA","Heung-Min Son","Tottenham Hotspur","F",5,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA","Manuel Locatelli","Italy","M",6,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA","Christian Pulisic","United States","F",7,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA","Joao Felix","FC Barcelona","F",8,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA","Nani","Portugal","F",9,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA","Andres Iniesta","Spain","M",10,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Black","Antoine Griezmann","France","F",1,1
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Black","Harry Kane","England","F",2,1
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Black","Erling Haaland","Manchester City","F",3,1
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Black","Mykhailo Mudryk","Chelsea FC","M",4,1
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Black","Heung-Min Son","Tottenham Hotspur","F",5,1
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Black","Christian Pulisic","United States","F",7,1
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Black","Joao Felix","FC Barcelona","F",8,1
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Black","Nani","Portugal","F",9,1
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Black","Andres Iniesta","Spain","M",10,1
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Blue Pulsar","Antoine Griezmann","France","F",1,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Blue Pulsar","Harry Kane","England","F",2,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Blue Pulsar","Erling Haaland","Manchester City","F",3,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Blue Pulsar","Mykhailo Mudryk","Chelsea FC","M",4,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Blue Pulsar","Heung-Min Son","Tottenham Hotspur","F",5,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Blue Pulsar","Manuel Locatelli","Italy","M",6,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Blue Pulsar","Christian Pulisic","United States","F",7,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Blue Pulsar","Joao Felix","FC Barcelona","F",8,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Blue Pulsar","Nani","Portugal","F",9,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Blue Pulsar","Andres Iniesta","Spain","M",10,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Gold","Antoine Griezmann","France","F",1,3
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Gold","Harry Kane","England","F",2,3
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Gold","Erling Haaland","Manchester City","F",3,10
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Gold","Mykhailo Mudryk","Chelsea FC","M",4,5
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Gold","Heung-Min Son","Tottenham Hotspur","F",5,5
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Gold","Christian Pulisic","United States","F",7,5
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Gold","Joao Felix","FC Barcelona","F",8,3
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Gold","Nani","Portugal","F",9,10
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Gold","Andres Iniesta","Spain","M",10,3
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Green","Antoine Griezmann","France","F",1,2
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Green","Harry Kane","England","F",2,2
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Green","Erling Haaland","Manchester City","F",3,5
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Green","Mykhailo Mudryk","Chelsea FC","M",4,3
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Green","Heung-Min Son","Tottenham Hotspur","F",5,3
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Green","Christian Pulisic","United States","F",7,3
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Green","Joao Felix","FC Barcelona","F",8,2
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Green","Nani","Portugal","F",9,5
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Green","Andres Iniesta","Spain","M",10,2
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Peacock","Antoine Griezmann","France","F",1,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Peacock","Harry Kane","England","F",2,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Peacock","Erling Haaland","Manchester City","F",3,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Peacock","Mykhailo Mudryk","Chelsea FC","M",4,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Peacock","Heung-Min Son","Tottenham Hotspur","F",5,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Peacock","Manuel Locatelli","Italy","M",6,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Peacock","Christian Pulisic","United States","F",7,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Peacock","Joao Felix","FC Barcelona","F",8,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Peacock","Nani","Portugal","F",9,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Peacock","Andres Iniesta","Spain","M",10,
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Purple","Antoine Griezmann","France","F",1,5
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Purple","Harry Kane","England","F",2,5
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Purple","Erling Haaland","Manchester City","F",3,49
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Purple","Mykhailo Mudryk","Chelsea FC","M",4,10
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Purple","Heung-Min Son","Tottenham Hotspur","F",5,10
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Purple","Manuel Locatelli","Italy","M",6,49
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Purple","Christian Pulisic","United States","F",7,10
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Purple","Joao Felix","FC Barcelona","F",8,5
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Purple","Nani","Portugal","F",9,49
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Purple","Andres Iniesta","Spain","M",10,5
"Soccer",2023,"Panini","Select FIFA (23-24)","Autographed Memorabilia FIFA - Red","Antoine Griezmann","France","F",1,
