"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","Thibaut Courtois","Belgium","G",1,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","Razvan Rat","Romania","D",2,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","Gary Cahill","England","D",3,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","Ashley Williams","Wales","D",4,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","Matteo Darmian","Italy","D",5,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","David Alaba","Austria","M",6,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","Steven Davis","Northern Ireland","M",7,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","Gylfi Sigurdsson","Iceland","M",8,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","Gareth Bale","Wales","M",9,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","Robert Lewandowski","Poland","F",10,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team","Thomas Muller","Germany","F",11,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","Thibaut Courtois","Belgium","G",1,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","Razvan Rat","Romania","D",2,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","Gary Cahill","England","D",3,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","Ashley Williams","Wales","D",4,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","Matteo Darmian","Italy","D",5,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","David Alaba","Austria","M",6,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","Steven Davis","Northern Ireland","M",7,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","Gylfi Sigurdsson","Iceland","M",8,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","Gareth Bale","Wales","M",9,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","Robert Lewandowski","Poland","F",10,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team  Prizms","Thomas Muller","Germany","F",11,
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team Black Prizms","Thibaut Courtois","Belgium","G",1,1
"Soccer",2016,"Panini","Prizm UEFA Euro","All-Qualifying Team Black Prizms","Razvan Rat","Romania","D",2,1
