"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2020,"Panini","Obsidian","Atomic Material","Mats Hummels","Borussia Dortmund","D",1,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Arturo Vidal","FC Internazionale Milano","M",2,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Blaise Matuidi","Paris Saint-Germain","M",3,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","Andrea Pirlo","Juventus","M",4,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","David Luiz","SL Benfica","D",5,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Joao Moutinho","FC Porto","M",6,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Mesut Ozil","FC Schalke 04","M",7,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","Grzegorz Krychowiak","Paris Saint-Germain","M",8,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Petr Cech","Czech Republic","G",9,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","Asmir Begovic","Chelsea FC","G",10,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Memphis Depay","Manchester United","F",11,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Olivier Giroud","Chelsea FC","F",12,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Philipp Lahm","FC Bayern Munich","D",13,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","Santi Cazorla","Spain","M",14,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","Joe Hart","Tottenham Hotspur","G",15,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Iker Casillas","Real Madrid","G",16,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","Bastian Schweinsteiger","FC Bayern Munich","M",17,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","James Rodriguez","Everton","M",18,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","Renato Sanches","SL Benfica","M",19,10
"Soccer",2020,"Panini","Obsidian","Atomic Material","Wesley Sneijder","Galatasaray AS","M",20,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","Cristiano Ronaldo","Juventus","F",21,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Felipe Melo","Galatasaray AS","M",22,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Tim Howard","United States","G",23,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Cesc Fabregas","FC Barcelona","M",24,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Robin van Persie","Arsenal","F",25,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Xavi Hernandez","FC Barcelona","M",26,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Nikola Kalinic","Atletico de Madrid","F",27,149
"Soccer",2020,"Panini","Obsidian","Atomic Material","Didier Drogba","Olympique de Marseille","F",28,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","Per Mertesacker","Germany","D",29,40
"Soccer",2020,"Panini","Obsidian","Atomic Material","Samuel Eto'o","FC Barcelona","F",30,10
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Mats Hummels","Borussia Dortmund","D",1,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Arturo Vidal","FC Internazionale Milano","M",2,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Blaise Matuidi","Paris Saint-Germain","M",3,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Andrea Pirlo","Juventus","M",4,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Joao Moutinho","FC Porto","M",6,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Mesut Ozil","FC Schalke 04","M",7,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Grzegorz Krychowiak","Paris Saint-Germain","M",8,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Petr Cech","Czech Republic","G",9,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Asmir Begovic","Chelsea FC","G",10,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Memphis Depay","Manchester United","F",11,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Olivier Giroud","Chelsea FC","F",12,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Philipp Lahm","FC Bayern Munich","D",13,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Santi Cazorla","Spain","M",14,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Joe Hart","Tottenham Hotspur","G",15,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Iker Casillas","Real Madrid","G",16,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Bastian Schweinsteiger","FC Bayern Munich","M",17,1
"Soccer",2020,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","James Rodriguez","Everton","M",18,1
