"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2019,"Panini","Obsidian","Atomic Material","Memphis Depay","Olympique Lyonnais","F",1,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Andre Schurrle","Germany","M",2,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Andrea Belotti","Italy","F",3,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Andrea Pirlo","Italy","M",4,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Gareth Bale","Wales","M",5,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Benedikt Howedes","Germany","D",6,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Cameron Carter-Vickers","United States","D",7,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Alessio Romagnoli","Italy","D",8,75
"Soccer",2019,"Panini","Obsidian","Atomic Material","David Villa","Spain","F",9,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Ezequiel Lavezzi","Argentina","F",10,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Federico Marchetti","Italy","G",11,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Gianluigi Buffon","Italy","G",12,99
"Soccer",2019,"Panini","Obsidian","Atomic Material","Gokhan Inler","Switzerland","M",13,99
"Soccer",2019,"Panini","Obsidian","Atomic Material","Kylian Mbappe","Paris Saint-Germain","F",14,99
"Soccer",2019,"Panini","Obsidian","Atomic Material","Jose Luis Gaya","Spain","D",15,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Juan Mata","Manchester United","M",16,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Luca Antonelli","Italy","D",17,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Mats Hummels","Borussia Dortmund","D",18,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Lukasz Piszczek ","Borussia Dortmund","D",19,99
"Soccer",2019,"Panini","Obsidian","Atomic Material","Pepe","Portugal","D",20,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Phil Jagielka","Sheffield United","D",21,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Riccardo Montolivo","Italy","M",22,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Santi Cazorla","Spain","M",23,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Stefan de Vrij","FC Internazionale Milano","D",24,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Thomas Muller","Germany","F",25,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Toni Kroos","Real Madrid CF","M",26,99
"Soccer",2019,"Panini","Obsidian","Atomic Material","Alvaro Morata","Atltico de Madrid","F",27,99
"Soccer",2019,"Panini","Obsidian","Atomic Material","Wesley Sneijder","FC Internazionale Milano","M",28,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Marcelo","Real Madrid CF","D",29,149
"Soccer",2019,"Panini","Obsidian","Atomic Material","Xavi Hernandez","Spain","M",30,149
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Memphis Depay","Olympique Lyonnais","F",1,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Andre Schurrle","Germany","M",2,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Andrea Belotti","Italy","F",3,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Andrea Pirlo","Italy","M",4,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Gareth Bale","Wales","M",5,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Benedikt Howedes","Germany","D",6,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Cameron Carter-Vickers","United States","D",7,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Alessio Romagnoli","Italy","D",8,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","David Villa","Spain","F",9,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Ezequiel Lavezzi","Argentina","F",10,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Federico Marchetti","Italy","G",11,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Gianluigi Buffon","Italy","G",12,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Gokhan Inler","Switzerland","M",13,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Kylian Mbappe","Paris Saint-Germain","F",14,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Jose Luis Gaya","Spain","D",15,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Juan Mata","Manchester United","M",16,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Luca Antonelli","Italy","D",17,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Mats Hummels","Borussia Dortmund","D",18,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Lukasz Piszczek ","Borussia Dortmund","D",19,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Pepe","Portugal","D",20,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Phil Jagielka","Sheffield United","D",21,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Riccardo Montolivo","Italy","M",22,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Santi Cazorla","Spain","M",23,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Stefan de Vrij","FC Internazionale Milano","D",24,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Thomas Muller","Germany","F",25,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Toni Kroos","Real Madrid CF","M",26,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Alvaro Morata","Atltico de Madrid","F",27,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Wesley Sneijder","FC Internazionale Milano","M",28,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Marcelo","Real Madrid CF","D",29,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Blue Finite","Xavi Hernandez","Spain","M",30,1
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Memphis Depay","Olympique Lyonnais","F",1,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Andre Schurrle","Germany","M",2,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Andrea Belotti","Italy","F",3,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Andrea Pirlo","Italy","M",4,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Gareth Bale","Wales","M",5,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Benedikt Howedes","Germany","D",6,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Cameron Carter-Vickers","United States","D",7,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Alessio Romagnoli","Italy","D",8,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","David Villa","Spain","F",9,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Ezequiel Lavezzi","Argentina","F",10,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Federico Marchetti","Italy","G",11,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Gianluigi Buffon","Italy","G",12,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Gokhan Inler","Switzerland","M",13,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Jose Luis Gaya","Spain","D",15,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Juan Mata","Manchester United","M",16,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Luca Antonelli","Italy","D",17,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Mats Hummels","Borussia Dortmund","D",18,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Pepe","Portugal","D",20,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Phil Jagielka","Sheffield United","D",21,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Riccardo Montolivo","Italy","M",22,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Santi Cazorla","Spain","M",23,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Stefan de Vrij","FC Internazionale Milano","D",24,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Thomas Muller","Germany","F",25,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Toni Kroos","Real Madrid CF","M",26,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Alvaro Morata","Atltico de Madrid","F",27,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Wesley Sneijder","FC Internazionale Milano","M",28,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Marcelo","Real Madrid CF","D",29,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Green","Xavi Hernandez","Spain","M",30,25
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Orange","Memphis Depay","Olympique Lyonnais","F",1,50
"Soccer",2019,"Panini","Obsidian","Atomic Material Electric Etch Orange","Andre Schurrle","Germany","M",2,50
