"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Black Serie A","Andrea Pirlo","AC Milan","M",1,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Black Serie A","Daniele De Rossi","AS Roma","M",2,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Black Serie A","Andreas Brehme","FC Internazionale Milano","D",3,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Black Serie A","Lothar Matthaus","FC Internazionale Milano","M",4,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Black Serie A","Ruud Gullit","AC Milan","F",5,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Black Serie A","Ronaldo","FC Internazionale Milano","F",6,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Black Serie A","Liam Brady","Juventus","M",7,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Black Serie A","Zinedine Zidane","Juventus","M",8,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Black Serie A","Michael Laudrup","Juventus","M",9,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Black Serie A","Graeme Souness","UC Sampdoria","M",10,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Gold Serie A","Andrea Pirlo","AC Milan","M",1,10
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Gold Serie A","Daniele De Rossi","AS Roma","M",2,10
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Gold Serie A","Andreas Brehme","FC Internazionale Milano","D",3,10
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Gold Serie A","Lothar Matthaus","FC Internazionale Milano","M",4,10
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Gold Serie A","Ruud Gullit","AC Milan","F",5,5
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Gold Serie A","Ronaldo","FC Internazionale Milano","F",6,5
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Gold Serie A","Liam Brady","Juventus","M",7,5
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Gold Serie A","Zinedine Zidane","Juventus","M",8,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Gold Serie A","Michael Laudrup","Juventus","M",9,5
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Gold Serie A","Graeme Souness","UC Sampdoria","M",10,10
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Serie A","Andrea Pirlo","AC Milan","M",1,39
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Serie A","Daniele De Rossi","AS Roma","M",2,199
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Serie A","Andreas Brehme","FC Internazionale Milano","D",3,89
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Serie A","Lothar Matthaus","FC Internazionale Milano","M",4,89
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Serie A","Ruud Gullit","AC Milan","F",5,19
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Serie A","Ronaldo","FC Internazionale Milano","F",6,19
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Serie A","Liam Brady","Juventus","M",7,19
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Serie A","Zinedine Zidane","Juventus","M",8,3
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Serie A","Michael Laudrup","Juventus","M",9,19
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Back to the Future Signatures Serie A","Graeme Souness","UC Sampdoria","M",10,89
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Brahim Diaz","AC Milan","M",1,89
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Charles De Ketelaere","AC Milan","M",2,9
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Fikayo Tomori","AC Milan","D",3,76
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Ismael Bennacer","AC Milan","M",4,95
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Mike Maignan","AC Milan","G",5,83
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Olivier Giroud","AC Milan","F",6,90
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Pierre Kalulu","AC Milan","D",7,79
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Rafael Leao","AC Milan","F",8,82
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Sandro Tonali","AC Milan","M",9,91
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Theo Hernandez","AC Milan","D",10,80
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Andrea Colpani ","AC Monza","M",11,71
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Carlos Augusto ","AC Monza","D",12,69
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Dany Mota ","AC Monza","F",13,52
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Filippo Ranocchia ","AC Monza","M",14,77
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Gianluca Caprari","AC Monza","F",15,82
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Matteo Pessina","AC Monza","M",16,67
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Michele Di Gregorio ","AC Monza","G",17,83
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Nicolo Rovella","AC Monza","M",18,93
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Pablo Mari","AC Monza","D",19,96
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Stefano Sensi","AC Monza","M",20,87
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Antonin Barak","ACF Fiorentina","M",21,27
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Arthur Cabral ","ACF Fiorentina","F",22,90
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Christian Kouame","ACF Fiorentina","F",23,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Cristiano Biraghi","ACF Fiorentina","D",24,96
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Giacomo Bonaventura","ACF Fiorentina","M",25,94
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Igor","ACF Fiorentina","D",26,1
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Jonathan Ikone","ACF Fiorentina","F",27,88
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Luka Jovic","ACF Fiorentina","F",28,92
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Nicolas Gonzalez","ACF Fiorentina","F",29,77
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Nikola Milenkovic","ACF Fiorentina","D",30,95
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Bryan Cristante","AS Roma","M",31,95
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Chris Smalling","AS Roma","D",32,93
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Gianluca Mancini","AS Roma","D",33,76
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Leonardo Spinazzola","AS Roma","D",34,62
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Lorenzo Pellegrini","AS Roma","M",35,92
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Stephan El Shaarawy","AS Roma","F",36,7
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Paulo Dybala","AS Roma","F",37,78
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Roger Ibanez","AS Roma","D",38,96
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Rui Patricio","AS Roma","G",39,98
"Soccer",2022,"Donruss","Donruss Elite Serie A (22-23)","Base Aspirations Serie A","Tammy Abraham","AS Roma","F",40,90
