"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Black Premier League","Liam Brady","Arsenal","M",1,1
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Black Premier League","Harry Kewell","Liverpool FC","M",2,1
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Black Premier League","Graeme Souness","Liverpool FC","M",3,1
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Black Premier League","Kenny Dalglish","Liverpool FC","F",4,1
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Black Premier League","Kevin Keegan","Liverpool FC","F",5,1
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Black Premier League","Steve McManaman","Liverpool FC","M",6,1
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Black Premier League","Gordon Strachan","Manchester United","M",8,1
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Black Premier League","Jaap Stam","Manchester United","D",9,1
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Black Premier League","Michael Carrick","Manchester United","M",10,1
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Gold Premier League","Liam Brady","Arsenal","M",1,3
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Gold Premier League","Harry Kewell","Liverpool FC","M",2,3
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Gold Premier League","Graeme Souness","Liverpool FC","M",3,10
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Gold Premier League","Kenny Dalglish","Liverpool FC","F",4,3
"Soccer",2022,"Donruss","Donruss Elite Premier League (22-23)","Back to the Future Signatures Gold Premier League","Kevin Keegan","Liverpool FC","F",5,5
