"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2020,"Panini","Revolution","Autographs","Aaron Mooy","Brighton & Hove Albion","M",1,
"Soccer",2020,"Panini","Revolution","Autographs","Aaron Wan-Bissaka","Manchester United","D",2,
"Soccer",2020,"Panini","Revolution","Autographs","Andy Robertson","Liverpool FC","D",3,
"Soccer",2020,"Panini","Revolution","Autographs","Anthony Martial","Manchester United","F",4,
"Soccer",2020,"Panini","Revolution","Autographs","Michy Batshuayi","Crystal Palace","F",5,
"Soccer",2020,"Panini","Revolution","Autographs","Christian Pulisic","Chelsea FC","M",6,
"Soccer",2020,"Panini","Revolution","Autographs","Daniel James","Manchester United","M",7,
"Soccer",2020,"Panini","Revolution","Autographs","David Luiz","Arsenal","D",8,
"Soccer",2020,"Panini","Revolution","Autographs","Kai Havertz","Chelsea FC","M",9,
"Soccer",2020,"Panini","Revolution","Autographs","Dwight McNeil","Burnley","M",10,
"Soccer",2020,"Panini","Revolution","Autographs","Ademola Lookman","Fulham","M",11,
"Soccer",2020,"Panini","Revolution","Autographs","Eric Bailly","Manchester United","D",12,
"Soccer",2020,"Panini","Revolution","Autographs","Eric Dier","Tottenham Hotspur","M",13,
"Soccer",2020,"Panini","Revolution","Autographs","Erik Lamela","Tottenham Hotspur","M",14,
"Soccer",2020,"Panini","Revolution","Autographs","Hector Bellerin","Arsenal","D",15,
"Soccer",2020,"Panini","Revolution","Autographs","Jamaal Lascelles","Newcastle United","D",17,
"Soccer",2020,"Panini","Revolution","Autographs","Javier Manquillo","Newcastle United","D",18,
"Soccer",2020,"Panini","Revolution","Autographs","Jordan Henderson","Liverpool FC","M",19,
"Soccer",2020,"Panini","Revolution","Autographs","Jordan Pickford","Everton","G",20,
"Soccer",2020,"Panini","Revolution","Autographs","Kepa Arrizabalaga","Chelsea FC","G",21,
"Soccer",2020,"Panini","Revolution","Autographs","Kurt Zouma","Chelsea FC","D",22,
"Soccer",2020,"Panini","Revolution","Autographs","Daniel Podence","Wolverhampton Wanderers","F",23,
"Soccer",2020,"Panini","Revolution","Autographs","Lukasz Fabianski","West Ham United","G",24,
"Soccer",2020,"Panini","Revolution","Autographs","Manuel Lanzini","West Ham United","M",25,
"Soccer",2020,"Panini","Revolution","Autographs","Marcus Rashford","Manchester United","F",26,
"Soccer",2020,"Panini","Revolution","Autographs","Mason Mount","Chelsea FC","M",27,
"Soccer",2020,"Panini","Revolution","Autographs","Mesut Ozil","Arsenal","M",28,
"Soccer",2020,"Panini","Revolution","Autographs","Michail Antonio","West Ham United","F",29,
"Soccer",2020,"Panini","Revolution","Autographs","Raul Jimenez","Wolverhampton Wanderers","F",30,
"Soccer",2020,"Panini","Revolution","Autographs","Miguel Almiron","Newcastle United","M",31,
"Soccer",2020,"Panini","Revolution","Autographs","Chris Wood","Burnley","F",32,
"Soccer",2020,"Panini","Revolution","Autographs","Nathaniel Clyne","Crystal Palace","D",33,
"Soccer",2020,"Panini","Revolution","Autographs","Oleksandr Zinchenko","Manchester City","M",34,
"Soccer",2020,"Panini","Revolution","Autographs","Olivier Giroud","Chelsea FC","F",35,
"Soccer",2020,"Panini","Revolution","Autographs","Rui Patricio","Wolverhampton Wanderers","G",36,
"Soccer",2020,"Panini","Revolution","Autographs","Ruben Neves","Wolverhampton Wanderers","M",37,
"Soccer",2020,"Panini","Revolution","Autographs","Theo Walcott","Southampton","F",38,
"Soccer",2020,"Panini","Revolution","Autographs","Toby Alderweireld","Tottenham Hotspur","D",39,
"Soccer",2020,"Panini","Revolution","Autographs","Yan Valery","Southampton","D",40,
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Aaron Mooy","Brighton & Hove Albion","M",1,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Aaron Wan-Bissaka","Manchester United","D",2,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Andy Robertson","Liverpool FC","D",3,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Anthony Martial","Manchester United","F",4,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Michy Batshuayi","Crystal Palace","F",5,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Christian Pulisic","Chelsea FC","M",6,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","David Luiz","Arsenal","D",8,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Kai Havertz","Chelsea FC","M",9,25
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Dwight McNeil","Burnley","M",10,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Ademola Lookman","Fulham","M",11,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Eric Bailly","Manchester United","D",12,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Eric Dier","Tottenham Hotspur","M",13,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Erik Lamela","Tottenham Hotspur","M",14,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Hector Bellerin","Arsenal","D",15,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Jamaal Lascelles","Newcastle United","D",17,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Javier Manquillo","Newcastle United","D",18,25
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Jordan Henderson","Liverpool FC","M",19,25
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Jordan Pickford","Everton","G",20,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Kurt Zouma","Chelsea FC","D",22,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Daniel Podence","Wolverhampton Wanderers","F",23,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Lukasz Fabianski","West Ham United","G",24,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Manuel Lanzini","West Ham United","M",25,15
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Marcus Rashford","Manchester United","F",26,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Mason Mount","Chelsea FC","M",27,25
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Mesut Ozil","Arsenal","M",28,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Michail Antonio","West Ham United","F",29,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Raul Jimenez","Wolverhampton Wanderers","F",30,15
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Miguel Almiron","Newcastle United","M",31,25
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Chris Wood","Burnley","F",32,25
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Nathaniel Clyne","Crystal Palace","D",33,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Oleksandr Zinchenko","Manchester City","M",34,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Olivier Giroud","Chelsea FC","F",35,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Rui Patricio","Wolverhampton Wanderers","G",36,15
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Ruben Neves","Wolverhampton Wanderers","M",37,25
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Theo Walcott","Southampton","F",38,50
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Toby Alderweireld","Tottenham Hotspur","D",39,10
"Soccer",2020,"Panini","Revolution","Autographs Cubic","Yan Valery","Southampton","D",40,25
"Soccer",2020,"Panini","Revolution","Autographs Kaleido","Aaron Mooy","Brighton & Hove Albion","M",1,1
"Soccer",2020,"Panini","Revolution","Autographs Kaleido","Aaron Wan-Bissaka","Manchester United","D",2,1
"Soccer",2020,"Panini","Revolution","Autographs Kaleido","Andy Robertson","Liverpool FC","D",3,1
"Soccer",2020,"Panini","Revolution","Autographs Kaleido","Anthony Martial","Manchester United","F",4,1
