"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Nestor Araujo","Mexico","D",1,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Yunus Musah","United States","M",2,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Tyler Adams","United States","M",3,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Bukayo Saka","England","M",4,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Donny van de Beek","Netherlands","M",5,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Cristiano Ronaldo","Portugal","F",6,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Aymeric Laporte","Spain","D",7,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Bruno Fernandes","Portugal","M",8,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Everton ","Brazil","M",9,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Nathan Ake","Netherlands","D",10,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Joao Cancelo","Portugal","D",11,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Gabriel Jesus","Brazil","F",12,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Ferran Torres","Spain","M",13,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Ederson","Brazil","G",14,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Bernardo Silva ","Portugal","M",15,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Thiago Motta","Italy","M",16,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Diogo Jota","Portugal","M",17,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Antonee Robinson","United States","D",18,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Thibaut Courtois","Belgium","G",19,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Sandro Tonali","Italy","M",20,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Sergio Busquets","Spain","M",21,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Marc-Andre ter Stegen","Germany","G",22,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Henry Martin","Mexico","F",23,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Ansu Fati","Spain","F",25,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Rodrigo de Paul","Argentina","M",26,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Emiliano Martinez","Argentina","G",27,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Lorenzo Pellegrini","Italy","M",28,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Mason Mount","England","M",29,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Luis Hernandez","Mexico","F",30,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Juan Camilo Zuniga","Colombia","D",31,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Cuauhtemoc Blanco","Mexico","F",32,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Xabi Alonso","Spain","M",33,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Bacary Sagna ","France","D",34,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Franca","Brazil","F",35,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Dennis Bergkamp","Netherlands","F",36,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","DeAndre Yedlin ","United States","D",37,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Carlos Vela","Mexico","F",38,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Thierry Henry","France","F",39,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Jean Beausejour","Chile","M",40,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Ciro Immobile","Italy","F",41,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Carles Puyol","Spain","D",42,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Kaka","Brazil","M",43,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Jurgen Klinsmann","Germany","F",44,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","David Beckham","England","M",45,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Landon Donovan","United States","F",46,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Cesar Sampaio","Brazil","M",47,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Marco Asensio","Spain","M",48,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Gianluca Busio","United States","M",49,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic","Diego Maradona","Argentina","M",50,
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Nestor Araujo","Mexico","D",1,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Yunus Musah","United States","M",2,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Tyler Adams","United States","M",3,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Bukayo Saka","England","M",4,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Donny van de Beek","Netherlands","M",5,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Cristiano Ronaldo","Portugal","F",6,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Aymeric Laporte","Spain","D",7,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Bruno Fernandes","Portugal","M",8,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Everton ","Brazil","M",9,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Nathan Ake","Netherlands","D",10,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Joao Cancelo","Portugal","D",11,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Gabriel Jesus","Brazil","F",12,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Ferran Torres","Spain","M",13,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Ederson","Brazil","G",14,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Bernardo Silva ","Portugal","M",15,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Thiago Motta","Italy","M",16,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Diogo Jota","Portugal","M",17,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Antonee Robinson","United States","D",18,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Thibaut Courtois","Belgium","G",19,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Sandro Tonali","Italy","M",20,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Sergio Busquets","Spain","M",21,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Marc-Andre ter Stegen","Germany","G",22,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Henry Martin","Mexico","F",23,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Ansu Fati","Spain","F",25,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Rodrigo de Paul","Argentina","M",26,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Emiliano Martinez","Argentina","G",27,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Lorenzo Pellegrini","Italy","M",28,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Mason Mount","England","M",29,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Luis Hernandez","Mexico","F",30,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Juan Camilo Zuniga","Colombia","D",31,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Cuauhtemoc Blanco","Mexico","F",32,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Xabi Alonso","Spain","M",33,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Bacary Sagna ","France","D",34,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Franca","Brazil","F",35,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Dennis Bergkamp","Netherlands","F",36,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","DeAndre Yedlin ","United States","D",37,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Carlos Vela","Mexico","F",38,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Thierry Henry","France","F",39,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Jean Beausejour","Chile","M",40,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Ciro Immobile","Italy","F",41,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Carles Puyol","Spain","D",42,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Kaka","Brazil","M",43,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Jurgen Klinsmann","Germany","F",44,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","David Beckham","England","M",45,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Landon Donovan","United States","F",46,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Cesar Sampaio","Brazil","M",47,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Marco Asensio","Spain","M",48,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Gianluca Busio","United States","M",49,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Black","Diego Maradona","Argentina","M",50,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Nestor Araujo","Mexico","D",1,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Yunus Musah","United States","M",2,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Tyler Adams","United States","M",3,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Bukayo Saka","England","M",4,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Donny van de Beek","Netherlands","M",5,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Cristiano Ronaldo","Portugal","F",6,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Aymeric Laporte","Spain","D",7,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Bruno Fernandes","Portugal","M",8,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Everton ","Brazil","M",9,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Nathan Ake","Netherlands","D",10,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Joao Cancelo","Portugal","D",11,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Gabriel Jesus","Brazil","F",12,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Ferran Torres","Spain","M",13,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Ederson","Brazil","G",14,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Bernardo Silva ","Portugal","M",15,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Thiago Motta","Italy","M",16,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Diogo Jota","Portugal","M",17,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Antonee Robinson","United States","D",18,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Thibaut Courtois","Belgium","G",19,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Sandro Tonali","Italy","M",20,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Sergio Busquets","Spain","M",21,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Marc-Andre ter Stegen","Germany","G",22,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Henry Martin","Mexico","F",23,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Ansu Fati","Spain","F",25,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Rodrigo de Paul","Argentina","M",26,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Emiliano Martinez","Argentina","G",27,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Lorenzo Pellegrini","Italy","M",28,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Mason Mount","England","M",29,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Luis Hernandez","Mexico","F",30,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Juan Camilo Zuniga","Colombia","D",31,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Cuauhtemoc Blanco","Mexico","F",32,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Xabi Alonso","Spain","M",33,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Bacary Sagna ","France","D",34,1
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Franca","Brazil","F",35,8
"Soccer",2021,"Panini","Mosaic FIFA (21-22)","FIFA Autographs Mosaic Choice Black Gold","Dennis Bergkamp","Netherlands","F",36,1
