"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Bacary Sagna ","Manchester City","D",1,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Steve Hodge","Nottingham Forest FC","M",2,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Marc Overmars","Arsenal","M",3,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Gareth Barry","Aston Villa","M",4,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Franck Leboeuf ","Chelsea FC","D",5,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Geremi","Chelsea FC","M",6,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Joe Cole","Chelsea FC","M",7,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Paulo Ferreira","Chelsea FC","D",8,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","William Gallas","Chelsea FC","D",9,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Harry Kane","Tottenham Hotspur","F",10,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Bobby Zamora","Fulham","F",11,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Diogo Jota","Liverpool FC","F",12,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Paul Ince","Liverpool FC","M",13,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Bryan Robson","Manchester United","M",14,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Gary Neville","Manchester United","D",15,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","John O'Shea","Manchester United","D",16,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Roy Keane","Nottingham Forest FC","M",17,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Wayne Bridge","Southampton","D",18,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Jan Vertonghen","Tottenham Hotspur","D",19,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Ledley King","Tottenham Hotspur","D",20,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Albert Sambi Lokonga","Arsenal","M",21,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Gabriel ","Arsenal","D",22,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Jacob Ramsey","Aston Villa","M",23,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Philippe Coutinho","Aston Villa","M",24,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Tyrone Mings","Aston Villa","D",25,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Pontus Jansson","Brentford","D",26,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Rico Henry","Brentford","D",27,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Neal Maupay","Everton","F",28,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Christian Pulisic","Chelsea FC","M",29,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Jordan Pickford","Everton","G",30,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Bobby De Cordova-Reid","Fulham","M",31,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Erling Haaland","Manchester City","F",32,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Kevin De Bruyne","Manchester City","M",33,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Cole Palmer","Manchester City","M",34,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Phil Foden","Manchester City","M",35,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Joelinton","Newcastle United","F",36,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Oliver Skipp","Tottenham Hotspur","M",37,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Jarrod Bowen","West Ham United","F",38,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","Conor Coady","Everton","D",39,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs","David Beckham","Manchester United","M",40,
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Bacary Sagna ","Manchester City","D",1,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Steve Hodge","Nottingham Forest FC","M",2,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Marc Overmars","Arsenal","M",3,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Gareth Barry","Aston Villa","M",4,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Franck Leboeuf ","Chelsea FC","D",5,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Geremi","Chelsea FC","M",6,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Joe Cole","Chelsea FC","M",7,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Paulo Ferreira","Chelsea FC","D",8,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","William Gallas","Chelsea FC","D",9,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Harry Kane","Tottenham Hotspur","F",10,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Bobby Zamora","Fulham","F",11,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Diogo Jota","Liverpool FC","F",12,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Paul Ince","Liverpool FC","M",13,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Bryan Robson","Manchester United","M",14,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Gary Neville","Manchester United","D",15,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","John O'Shea","Manchester United","D",16,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Roy Keane","Nottingham Forest FC","M",17,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Wayne Bridge","Southampton","D",18,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Jan Vertonghen","Tottenham Hotspur","D",19,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Ledley King","Tottenham Hotspur","D",20,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Albert Sambi Lokonga","Arsenal","M",21,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Gabriel ","Arsenal","D",22,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Jacob Ramsey","Aston Villa","M",23,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Philippe Coutinho","Aston Villa","M",24,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Tyrone Mings","Aston Villa","D",25,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Pontus Jansson","Brentford","D",26,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Rico Henry","Brentford","D",27,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Neal Maupay","Everton","F",28,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Christian Pulisic","Chelsea FC","M",29,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Jordan Pickford","Everton","G",30,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Bobby De Cordova-Reid","Fulham","M",31,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Erling Haaland","Manchester City","F",32,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Kevin De Bruyne","Manchester City","M",33,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Cole Palmer","Manchester City","M",34,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Phil Foden","Manchester City","M",35,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Joelinton","Newcastle United","F",36,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Oliver Skipp","Tottenham Hotspur","M",37,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Jarrod Bowen","West Ham United","F",38,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","Conor Coady","Everton","D",39,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Ice","David Beckham","Manchester United","M",40,1
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Bacary Sagna ","Manchester City","D",1,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Steve Hodge","Nottingham Forest FC","M",2,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Marc Overmars","Arsenal","M",3,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Gareth Barry","Aston Villa","M",4,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Franck Leboeuf ","Chelsea FC","D",5,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Geremi","Chelsea FC","M",6,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Joe Cole","Chelsea FC","M",7,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Paulo Ferreira","Chelsea FC","D",8,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","William Gallas","Chelsea FC","D",9,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Harry Kane","Tottenham Hotspur","F",10,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Bobby Zamora","Fulham","F",11,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Diogo Jota","Liverpool FC","F",12,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Paul Ince","Liverpool FC","M",13,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Bryan Robson","Manchester United","M",14,5
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Gary Neville","Manchester United","D",15,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","John O'Shea","Manchester United","D",16,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Roy Keane","Nottingham Forest FC","M",17,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Wayne Bridge","Southampton","D",18,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Jan Vertonghen","Tottenham Hotspur","D",19,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Ledley King","Tottenham Hotspur","D",20,3
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Albert Sambi Lokonga","Arsenal","M",21,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Gabriel ","Arsenal","D",22,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Jacob Ramsey","Aston Villa","M",23,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Philippe Coutinho","Aston Villa","M",24,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Tyrone Mings","Aston Villa","D",25,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Pontus Jansson","Brentford","D",26,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Rico Henry","Brentford","D",27,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Neal Maupay","Everton","F",28,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Christian Pulisic","Chelsea FC","M",29,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Jordan Pickford","Everton","G",30,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Bobby De Cordova-Reid","Fulham","M",31,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Erling Haaland","Manchester City","F",32,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Kevin De Bruyne","Manchester City","M",33,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Cole Palmer","Manchester City","M",34,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Phil Foden","Manchester City","M",35,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Joelinton","Newcastle United","F",36,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Oliver Skipp","Tottenham Hotspur","M",37,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Jarrod Bowen","West Ham United","F",38,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","Conor Coady","Everton","D",39,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Lava","David Beckham","Manchester United","M",40,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Bacary Sagna ","Manchester City","D",1,25
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Steve Hodge","Nottingham Forest FC","M",2,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Marc Overmars","Arsenal","M",3,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Gareth Barry","Aston Villa","M",4,25
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Franck Leboeuf ","Chelsea FC","D",5,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Geremi","Chelsea FC","M",6,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Joe Cole","Chelsea FC","M",7,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Paulo Ferreira","Chelsea FC","D",8,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","William Gallas","Chelsea FC","D",9,25
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Harry Kane","Tottenham Hotspur","F",10,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Bobby Zamora","Fulham","F",11,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Diogo Jota","Liverpool FC","F",12,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Paul Ince","Liverpool FC","M",13,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Bryan Robson","Manchester United","M",14,10
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Gary Neville","Manchester United","D",15,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","John O'Shea","Manchester United","D",16,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Roy Keane","Nottingham Forest FC","M",17,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Wayne Bridge","Southampton","D",18,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Jan Vertonghen","Tottenham Hotspur","D",19,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Ledley King","Tottenham Hotspur","D",20,5
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Albert Sambi Lokonga","Arsenal","M",21,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Gabriel ","Arsenal","D",22,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Jacob Ramsey","Aston Villa","M",23,25
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Philippe Coutinho","Aston Villa","M",24,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Tyrone Mings","Aston Villa","D",25,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Pontus Jansson","Brentford","D",26,50
"Soccer",2022,"Panini","Revolution (22-23)","Autographs Sunburst","Rico Henry","Brentford","D",27,50
