"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2017,"Panini","Aficionado","Authentics","Adrian Ramos","Colombia","F",1,199
"Soccer",2017,"Panini","Aficionado","Authentics","Alvaro Morata","Spain","F",2,199
"Soccer",2017,"Panini","Aficionado","Authentics","Anthony Martial","France","F",3,199
"Soccer",2017,"Panini","Aficionado","Authentics","Arda Turan","FC Barcelona","M",4,199
"Soccer",2017,"Panini","Aficionado","Authentics","Ashley Williams","Wales","D",5,199
"Soccer",2017,"Panini","Aficionado","Authentics","Christian Benteke","Belgium","F",6,199
"Soccer",2017,"Panini","Aficionado","Authentics","Clint Dempsey","United States","F",7,199
"Soccer",2017,"Panini","Aficionado","Authentics","Cristiano Ronaldo","Portugal","F",8,199
"Soccer",2017,"Panini","Aficionado","Authentics","Daley Blind","Netherlands","D",9,199
"Soccer",2017,"Panini","Aficionado","Authentics","David Alaba","FC Bayern Munich","D",10,199
"Soccer",2017,"Panini","Aficionado","Authentics","Diego Costa","Spain","F",11,199
"Soccer",2017,"Panini","Aficionado","Authentics","Fabian Schar","Switzerland","D",12,199
"Soccer",2017,"Panini","Aficionado","Authentics","Samir Handanovic","FC Internazionale","G",13,199
"Soccer",2017,"Panini","Aficionado","Authentics","Felipe Pardo","Olympiacos FC","F",14,199
"Soccer",2017,"Panini","Aficionado","Authentics","Gareth Bale","Real Madrid CF","M",15,199
"Soccer",2017,"Panini","Aficionado","Authentics","Giuseppe Rossi","Italy","F",16,199
"Soccer",2017,"Panini","Aficionado","Authentics","Graziano Pelle","Italy","F",17,199
"Soccer",2017,"Panini","Aficionado","Authentics","Grzegorz Krychowiak","Poland","M",18,199
"Soccer",2017,"Panini","Aficionado","Authentics","Harry Kane","England","F",19,199
"Soccer",2017,"Panini","Aficionado","Authentics","Isco","Real Madrid CF","M",20,199
"Soccer",2017,"Panini","Aficionado","Authentics","Ivan Perisic","FC Internazionale","M",21,199
"Soccer",2017,"Panini","Aficionado","Authentics","Ivan Rakitic","FC Barcelona","M",22,199
"Soccer",2017,"Panini","Aficionado","Authentics","James Rodriguez","Colombia","M",23,199
"Soccer",2017,"Panini","Aficionado","Authentics","Jamie Vardy","England","F",24,199
"Soccer",2017,"Panini","Aficionado","Authentics","Jan Vertonghen","Belgium","D",25,199
"Soccer",2017,"Panini","Aficionado","Authentics","Joao Moutinho","Portugal","M",26,199
"Soccer",2017,"Panini","Aficionado","Authentics","Joe Hart","England","G",27,199
"Soccer",2017,"Panini","Aficionado","Authentics","Jozy Altidore","United States","F",28,199
"Soccer",2017,"Panini","Aficionado","Authentics","Juan Mata","Spain","M",29,199
"Soccer",2017,"Panini","Aficionado","Authentics","Karim Benzema","Real Madrid CF","F",30,199
"Soccer",2017,"Panini","Aficionado","Authentics","Kevin Mirallas","Belgium","F",31,199
"Soccer",2017,"Panini","Aficionado","Authentics","Kevin Strootman","Netherlands","M",32,199
"Soccer",2017,"Panini","Aficionado","Authentics","Lionel Messi","Argentina","F",33,199
"Soccer",2017,"Panini","Aficionado","Authentics","Luis Suarez","Uruguay","F",34,199
"Soccer",2017,"Panini","Aficionado","Authentics","Luka Modric","Croatia","M",35,199
"Soccer",2017,"Panini","Aficionado","Authentics","Lukasz Fabianski","Poland","G",36,199
"Soccer",2017,"Panini","Aficionado","Authentics","Lukasz Piszczek ","Borussia Dortmund","D",37,199
"Soccer",2017,"Panini","Aficionado","Authentics","Luke Shaw","England","D",38,199
"Soccer",2017,"Panini","Aficionado","Authentics","Marc Janko","Austria","F",39,199
"Soccer",2017,"Panini","Aficionado","Authentics","Marcelo","Brazil","D",40,199
"Soccer",2017,"Panini","Aficionado","Authentics","Marco Verratti","Paris Saint-Germain","M",41,199
"Soccer",2017,"Panini","Aficionado","Authentics","Mario Gotze","Germany","F",42,199
