"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Hugo Lloris","Tottenham Hotspur","G",1,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Oliver Skipp","Tottenham Hotspur","M",2,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Manuel Lanzini","West Ham United","M",3,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Fernandinho","Manchester City","M",4,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Nacer Chadli","Belgium","M",5,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Joao Felix","Atletico de Madrid","F",6,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Gabriel Martinelli","Arsenal","M",7,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Federico Chiesa","Juventus","M",8,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Erling Haaland","Borussia Dortmund","F",9,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Lionel Messi","Argentina","F",10,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Jeremy Doku","Belgium","M",11,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Luis Diaz","Colombia","M",12,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Presnel Kimpembe","France","D",13,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Romelu Lukaku","Chelsea FC","F",14,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Eric Dier","Tottenham Hotspur","M",15,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Daniel James","Leeds United","M",16,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Stephan El Shaarawy","Italy","F",17,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Benjamin Henrichs","Germany","D",18,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Julian Brandt","Borussia Dortmund","M",19,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Alexis Sanchez","FC Internazionale Milano","M",20,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Thomas Lemar","Atletico de Madrid","M",21,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Sergino Dest","FC Barcelona","D",22,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Giacomo Raspadori","Italy","F",24,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Karim Benzema","France","F",25,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Josko Gvardiol","Croatia","D",26,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Oleksandr Zinchenko","Manchester City","M",27,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Marcelo","Real Madrid","D",29,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material","Marco Reus","Borussia Dortmund","F",30,149
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material Electric Etch Blue Finite","Hugo Lloris","Tottenham Hotspur","G",1,1
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material Electric Etch Blue Finite","Oliver Skipp","Tottenham Hotspur","M",2,1
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material Electric Etch Blue Finite","Fernandinho","Manchester City","M",4,1
"Soccer",2021,"Panini","Obsidian (21-22)","Atomic Material Electric Etch Blue Finite","Nacer Chadli","Belgium","M",5,1
