"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Allan Saint-Maximin","Newcastle United","F",1,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Aymeric Laporte","Manchester City","D",2,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Donny van de Beek","Manchester United","M",3,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Thomas Partey","Arsenal","M",5,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Bernardo Silva ","Manchester City","M",6,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Harry Kane","Tottenham Hotspur","F",7,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Joao Cancelo","Manchester City","D",8,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Josh Sargent","Norwich City","F",9,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Kyle Walker","Manchester City","D",10,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Billy Gilmour","Norwich City","M",11,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Luke Ayling","Leeds United","D",12,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Lucas Digne","Everton","D",13,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Marc Guehi","Crystal Palace","D",14,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Trincao","Wolverhampton Wanderers","M",15,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Pedro Neto","Wolverhampton Wanderers","F",16,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Raphael Varane","Manchester United","D",17,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Ki-Jana Hoever","Wolverhampton Wanderers","D",18,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Ruben Dias","Manchester City","D",19,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Thiago Silva","Chelsea FC","D",20,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Mason Mount","Chelsea FC","M",21,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Timo Werner","Chelsea FC","F",22,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Giovani Lo Celso","Tottenham Hotspur","M",23,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Brandon Williams","Norwich City","D",24,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Pierre-Emerick Aubameyang","Arsenal","F",25,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Gabriel Martinelli","Arsenal","M",26,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Nathan Ake","Manchester City","D",27,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Ederson","Manchester City","G",29,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Gabriel Jesus","Manchester City","F",30,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Timothy Castagne","Leicester City","D",31,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Joe Rodon","Tottenham Hotspur","D",32,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Danny Ings","Aston Villa","F",33,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Christian Pulisic","Chelsea FC","M",34,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Scott McTominay","Manchester United","M",35,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Kevin De Bruyne","Manchester City","M",36,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Heung-Min Son","Tottenham Hotspur","M",37,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Jonjo Shelvey","Newcastle United","M",38,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Cristiano Ronaldo","Manchester United","F",39,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs","Landon Donovan","Everton","F",40,
"Soccer",2021,"Panini","Revolution (21-22)","Autographs Cubic","Allan Saint-Maximin","Newcastle United","F",1,50
"Soccer",2021,"Panini","Revolution (21-22)","Autographs Cubic","Aymeric Laporte","Manchester City","D",2,50
"Soccer",2021,"Panini","Revolution (21-22)","Autographs Cubic","Donny van de Beek","Manchester United","M",3,50
"Soccer",2021,"Panini","Revolution (21-22)","Autographs Cubic","Thomas Partey","Arsenal","M",5,50
"Soccer",2021,"Panini","Revolution (21-22)","Autographs Cubic","Bernardo Silva ","Manchester City","M",6,50
"Soccer",2021,"Panini","Revolution (21-22)","Autographs Cubic","Harry Kane","Tottenham Hotspur","F",7,50
"Soccer",2021,"Panini","Revolution (21-22)","Autographs Cubic","Joao Cancelo","Manchester City","D",8,50
