"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets","Cristiano Ronaldo","Portugal","F",1,99
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets","Nicolo Zaniolo","Italy","M",5,99
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets Platinum","Cristiano Ronaldo","Portugal","F",1,1
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets Platinum","Nicolo Zaniolo","Italy","M",5,1
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets Platinum Premier League","Heung-Min Son","Tottenham Hotspur","M",1,1
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets Platinum Premier League","Raul Jimenez","Wolverhampton Wanderers","F",2,1
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets Platinum Premier League","Bruno Fernandes","Manchester United","M",4,1
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets Platinum Premier League","Harry Kane","Tottenham Hotspur","F",5,1
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets Premier League","Heung-Min Son","Tottenham Hotspur","M",1,99
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets Premier League","Raul Jimenez","Wolverhampton Wanderers","F",2,99
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets Premier League","Bruno Fernandes","Manchester United","M",4,99
"Soccer",2021,"Panini","Immaculate Collection","Autographed Booklets Premier League","Harry Kane","Tottenham Hotspur","F",5,99
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Franck Kessie","AC Milan","M",1,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Theo Hernandez","AC Milan","D",2,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Ismael Bennacer","AC Milan","M",3,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Rafael Leao","AC Milan","F",4,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Zlatan Ibrahimovic","AC Milan","F",5,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Ryan Gravenberch","AFC Ajax","M",6,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","David Neres","AFC Ajax","F",7,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Sebastien Haller","AFC Ajax","F",8,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Antony","AFC Ajax","M",9,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Lisandro Martinez","AFC Ajax","D",10,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Dusan Tadic ","AFC Ajax","M",11,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Jurrien Timber","AFC Ajax","D",12,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Lionel Messi","Argentina","F",13,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Rodrigo de Paul","Argentina","M",14,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Lucas Martinez Quarta","Argentina","D",15,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Marcos Llorente","Atletico de Madrid","M",16,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Joao Felix","Atletico de Madrid","F",17,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Jan Oblak","Atletico de Madrid","G",18,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Jose Gimenez","Atletico de Madrid","D",19,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Jeremy Doku","Belgium","M",20,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Kevin De Bruyne","Belgium","M",21,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Ansgar Knauff","Borussia Dortmund","M",22,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Erling Haaland","Borussia Dortmund","F",23,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Marco Reus","Borussia Dortmund","F",24,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Jude Bellingham","Borussia Dortmund","M",25,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Giovanni Reyna","Borussia Dortmund","M",26,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Youssoufa Moukoko","Borussia Dortmund","F",27,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Reinier","Borussia Dortmund","M",28,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Luis Diaz","Colombia","M",29,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Duvan Zapata","Colombia","F",30,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Luka Modric","Croatia","M",31,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Mateo Kovacic","Croatia","M",32,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Luka Ivanusec","Croatia","M",33,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Jadon Sancho","England","M",34,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Phil Foden","England","M",35,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Mason Mount","England","M",36,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Jude Bellingham","England","M",37,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Bukayo Saka","England","M",38,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Lionel Messi","Paris Saint-Germain","F",39,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Pedri","FC Barcelona","M",40,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Frenkie de Jong","FC Barcelona","M",41,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Oscar Mingueza","FC Barcelona","D",42,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Ansu Fati","FC Barcelona","F",43,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Leon Goretzka","FC Bayern München","M",44,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Alphonso Davies","FC Bayern München","D",45,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Robert Lewandowski","FC Bayern München","F",46,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Jamal Musiala","FC Bayern München","M",47,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Lautaro Martinez","FC Internazionale Milano","F",48,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Nicolo Barella","FC Internazionale Milano","M",49,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Alessandro Bastoni","FC Internazionale Milano","D",50,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Kylian Mbappe","France","F",51,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Paul Pogba","France","M",52,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Antoine Griezmann","France","F",53,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Jules Kounde","France","D",54,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Ousmane Dembele","France","M",55,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Marcus Thuram","France","M",56,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Leroy Sane","Germany","M",57,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Florian Neuhaus","Germany","M",58,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Manuel Neuer","Germany","G",59,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Kai Havertz","Germany","M",60,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Timo Werner","Germany","F",61,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Karim Adeyemi","Germany","F",62,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Florian Wirtz","Germany","M",63,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Ilkay Gundogan","Germany","M",64,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Matthias Ginter","Germany","D",65,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Robin Gosens","Germany","D",66,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Nicolo Barella","Italy","M",67,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Federico Chiesa","Italy","M",68,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Ciro Immobile","Italy","F",69,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Giacomo Raspadori","Italy","F",70,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Matthijs de Ligt","Juventus","D",71,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Dejan Kulusevski","Juventus","M",72,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Paulo Dybala","Juventus","F",73,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Roberto Alvarado","Mexico","M",74,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Hirving Lozano","Mexico","F",75,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Kylian Mbappe","Paris Saint-Germain","F",76,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Neymar Jr","Paris Saint-Germain","F",77,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Presnel Kimpembe","Paris Saint-Germain","D",78,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Marquinhos","Paris Saint-Germain","D",79,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Bruno Fernandes","Portugal","M",80,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Joao Felix","Portugal","F",81,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Cristiano Ronaldo","Portugal","F",82,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Bernardo Silva ","Portugal","M",83,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Diogo Jota","Portugal","M",84,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Casemiro","Real Madrid","M",85,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Karim Benzema","Real Madrid","F",86,80
"Soccer",2021,"Panini","Immaculate Collection","Base Set","Federico Valverde","Real Madrid","M",87,80
