"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2015,"Panini","Select","Base Set","Claudio Bravo","Chile","G",1,
"Soccer",2015,"Panini","Select","Base Set","Alexis Sanchez","Chile","F",2,
"Soccer",2015,"Panini","Select","Base Set","Eduardo Vargas","Chile","F",3,
"Soccer",2015,"Panini","Select","Base Set","Arturo Vidal","Chile","M",4,
"Soccer",2015,"Panini","Select","Base Set","Olivier Giroud","France","F",5,
"Soccer",2015,"Panini","Select","Base Set","Antoine Griezmann","France","F",6,
"Soccer",2015,"Panini","Select","Base Set","Hugo Lloris","France","G",7,
"Soccer",2015,"Panini","Select","Base Set","Paul Pogba","France","M",8,
"Soccer",2015,"Panini","Select","Base Set","Jefferson Farfan ","Peru","F",9,
"Soccer",2015,"Panini","Select","Base Set","Paolo Guerrero","Peru","F",10,
"Soccer",2015,"Panini","Select","Base Set","Claudio Pizarro","Peru","F",11,
"Soccer",2015,"Panini","Select","Base Set","Carlos Zambrano","Peru","D",12,
"Soccer",2015,"Panini","Select","Base Set","Branislav Ivanovic ","Serbia","D",13,
"Soccer",2015,"Panini","Select","Base Set","Aleksandar Kolarov ","Serbia","D",14,
"Soccer",2015,"Panini","Select","Base Set","Dusan Tadic ","Serbia","M",15,
"Soccer",2015,"Panini","Select","Base Set","Zoran Tosic","Serbia","M",16,
"Soccer",2015,"Panini","Select","Base Set","Jozy Altidore","United States","F",17,
"Soccer",2015,"Panini","Select","Base Set","Michael Bradley","United States","M",18,
"Soccer",2015,"Panini","Select","Base Set","Clint Dempsey","United States","M",19,
"Soccer",2015,"Panini","Select","Base Set","Tim Howard","United States","G",20,
"Soccer",2015,"Panini","Select","Base Set","David Luiz","Brazil","D",21,
"Soccer",2015,"Panini","Select","Base Set","Neymar Jr","Brazil","F",22,
"Soccer",2015,"Panini","Select","Base Set","Thiago Silva","Brazil","D",23,
"Soccer",2015,"Panini","Select","Base Set","Willian","Brazil","M",24,
"Soccer",2015,"Panini","Select","Base Set","Igor Akinfeev","Russia","G",25,
"Soccer",2015,"Panini","Select","Base Set","Alan Dzagoev","Russia","M",26,
"Soccer",2015,"Panini","Select","Base Set","Aleksandr Kokorin","Russia","F",27,
"Soccer",2015,"Panini","Select","Base Set","Dmitri Kombarov","Russia","M",28,
"Soccer",2015,"Panini","Select","Base Set","Gary Cahill","England","D",29,
"Soccer",2015,"Panini","Select","Base Set","Joe Hart","England","G",30,
"Soccer",2015,"Panini","Select","Base Set","Wayne Rooney","England","F",31,
"Soccer",2015,"Panini","Select","Base Set","Raheem Sterling","England","F",32,
"Soccer",2015,"Panini","Select","Base Set","Fabio Coentrao","Portugal","D",33,
"Soccer",2015,"Panini","Select","Base Set","Nani","Portugal","M",34,
"Soccer",2015,"Panini","Select","Base Set","Rui Patricio","Portugal","G",35,
"Soccer",2015,"Panini","Select","Base Set","Cristiano Ronaldo","Portugal","F",36,
"Soccer",2015,"Panini","Select","Base Set","Mario Gotze","Germany","M",37,
"Soccer",2015,"Panini","Select","Base Set","Mats Hummels","Germany","D",38,
"Soccer",2015,"Panini","Select","Base Set","Thomas Muller","Germany","F",39,
"Soccer",2015,"Panini","Select","Base Set","Mesut Ozil","Germany","M",40,
"Soccer",2015,"Panini","Select","Base Set","Bastian Schweinsteiger","Germany","M",41,
"Soccer",2015,"Panini","Select","Base Set","Asmir Begovic","Bosnia-Herzegovina","G",42,
"Soccer",2015,"Panini","Select","Base Set","Edin Dzeko","Bosnia-Herzegovina","F",43,
"Soccer",2015,"Panini","Select","Base Set","Miralem Pjanic","Bosnia-Herzegovina","M",44,
"Soccer",2015,"Panini","Select","Base Set","Emir Spahic","Bosnia-Herzegovina","D",45,
"Soccer",2015,"Panini","Select","Base Set","Gianluigi Buffon","Italy","G",46,
"Soccer",2015,"Panini","Select","Base Set","Leonardo Bonucci","Italy","D",47,
"Soccer",2015,"Panini","Select","Base Set","Giorgio Chiellini","Italy","D",48,
"Soccer",2015,"Panini","Select","Base Set","Stephan El Shaarawy","Italy","F",49,
"Soccer",2015,"Panini","Select","Base Set","Edinson Cavani","Uruguay","F",50,
"Soccer",2015,"Panini","Select","Base Set","Diego Godin","Uruguay","D",51,
"Soccer",2015,"Panini","Select","Base Set","Fernando Muslera","Uruguay","G",52,
"Soccer",2015,"Panini","Select","Base Set","Luis Suarez","Uruguay","F",53,
"Soccer",2015,"Panini","Select","Base Set","Giannis Fetfatzidis","Greece","M",54,
"Soccer",2015,"Panini","Select","Base Set","Orestis Karnezis","Greece","G",55,
"Soccer",2015,"Panini","Select","Base Set","Kostas Mitroglou","Greece","F",56,
"Soccer",2015,"Panini","Select","Base Set","Sokratis Papastathopoulos","Greece","D",57,
"Soccer",2015,"Panini","Select","Base Set","Gokhan Inler","Switzerland","M",58,
"Soccer",2015,"Panini","Select","Base Set","Stephan Lichtsteiner","Switzerland","D",59,
"Soccer",2015,"Panini","Select","Base Set","Fabian Schar","Switzerland","D",60,
"Soccer",2015,"Panini","Select","Base Set","Xherdan Shaqiri","Switzerland","M",61,
"Soccer",2015,"Panini","Select","Base Set","Sergio Aguero","Argentina","F",62,
"Soccer",2015,"Panini","Select","Base Set","Angel Di Maria","Argentina","M",63,
"Soccer",2015,"Panini","Select","Base Set","Gonzalo Higuain","Argentina","F",64,
"Soccer",2015,"Panini","Select","Base Set","Lionel Messi","Argentina","F",65,
"Soccer",2015,"Panini","Select","Base Set","Sergio Romero","Argentina","G",66,
"Soccer",2015,"Panini","Select","Base Set","Mario Mandzukic","Croatia","F",67,
"Soccer",2015,"Panini","Select","Base Set","Luka Modric","Croatia","M",68,
"Soccer",2015,"Panini","Select","Base Set","Ivan Rakitic","Croatia","M",69,
"Soccer",2015,"Panini","Select","Base Set","Darijo Srna","Croatia","D",70,
"Soccer",2015,"Panini","Select","Base Set","Cesc Fabregas","Spain","M",71,
"Soccer",2015,"Panini","Select","Base Set","Pedro","Spain","F",72,
"Soccer",2015,"Panini","Select","Base Set","Sergio Ramos","Spain","D",73,
"Soccer",2015,"Panini","Select","Base Set","David Silva","Spain","M",74,
"Soccer",2015,"Panini","Select","Base Set","Radamel Falcao Garcia","Colombia","F",75,
"Soccer",2015,"Panini","Select","Base Set","David Ospina","Colombia","G",76,
"Soccer",2015,"Panini","Select","Base Set","James Rodriguez","Colombia","M",77,
"Soccer",2015,"Panini","Select","Base Set","Camilo Zuniga","Colombia","D",78,
"Soccer",2015,"Panini","Select","Base Set","Jakub Blaszczykowski","Poland","M",79,
"Soccer",2015,"Panini","Select","Base Set","Robert Lewandowski","Poland","F",80,
"Soccer",2015,"Panini","Select","Base Set","Arkadiusz Milik","Poland","F",81,
"Soccer",2015,"Panini","Select","Base Set","Lukasz Piszczek ","Poland","D",82,
"Soccer",2015,"Panini","Select","Base Set","Thibaut Courtois","Belgium","G",83,
"Soccer",2015,"Panini","Select","Base Set","Eden Hazard","Belgium","M",84,
"Soccer",2015,"Panini","Select","Base Set","Romelu Lukaku","Belgium","F",85,
"Soccer",2015,"Panini","Select","Base Set","Jan Vertonghen","Belgium","D",86,
"Soccer",2015,"Panini","Select","Base Set","Axel Witsel","Belgium","M",87,
"Soccer",2015,"Panini","Select","Base Set","Giovani Dos Santos","Mexico","F",88,
"Soccer",2015,"Panini","Select","Base Set","Andres Guardado","Mexico","M",89,
"Soccer",2015,"Panini","Select","Base Set","Javier Hernandez","Mexico","F",90,
"Soccer",2015,"Panini","Select","Base Set","Guillermo Ochoa","Mexico","G",91,
"Soccer",2015,"Panini","Select","Base Set","Wilfried Bony","Ivory Coast","F",92,
"Soccer",2015,"Panini","Select","Base Set","Gervinho","Ivory Coast","F",93,
"Soccer",2015,"Panini","Select","Base Set","Salomon Kalou","Ivory Coast","F",94,
"Soccer",2015,"Panini","Select","Base Set","Yaya Toure","Ivory Coast","M",95,
"Soccer",2015,"Panini","Select","Base Set","Daley Blind","Netherlands","D",96,
"Soccer",2015,"Panini","Select","Base Set","Jasper Cillessen","Netherlands","G",97,
"Soccer",2015,"Panini","Select","Base Set","Stefan de Vrij","Netherlands","D",98,
"Soccer",2015,"Panini","Select","Base Set","Wesley Sneijder","Netherlands","M",99,
"Soccer",2015,"Panini","Select","Base Set","Robin van Persie","Netherlands","F",100,
"Soccer",2015,"Panini","Select","Base Set Black","Claudio Bravo","Chile","G",1,1
"Soccer",2015,"Panini","Select","Base Set Black","Alexis Sanchez","Chile","F",2,1
"Soccer",2015,"Panini","Select","Base Set Black","Eduardo Vargas","Chile","F",3,1
"Soccer",2015,"Panini","Select","Base Set Black","Arturo Vidal","Chile","M",4,1
"Soccer",2015,"Panini","Select","Base Set Black","Olivier Giroud","France","F",5,1
"Soccer",2015,"Panini","Select","Base Set Black","Antoine Griezmann","France","F",6,1
"Soccer",2015,"Panini","Select","Base Set Black","Hugo Lloris","France","G",7,1
"Soccer",2015,"Panini","Select","Base Set Black","Paul Pogba","France","M",8,1
"Soccer",2015,"Panini","Select","Base Set Black","Jefferson Farfan ","Peru","F",9,1
"Soccer",2015,"Panini","Select","Base Set Black","Paolo Guerrero","Peru","F",10,1
"Soccer",2015,"Panini","Select","Base Set Black","Claudio Pizarro","Peru","F",11,1
"Soccer",2015,"Panini","Select","Base Set Black","Carlos Zambrano","Peru","D",12,1
"Soccer",2015,"Panini","Select","Base Set Black","Branislav Ivanovic ","Serbia","D",13,1
"Soccer",2015,"Panini","Select","Base Set Black","Aleksandar Kolarov ","Serbia","D",14,1
"Soccer",2015,"Panini","Select","Base Set Black","Dusan Tadic ","Serbia","M",15,1
"Soccer",2015,"Panini","Select","Base Set Black","Zoran Tosic","Serbia","M",16,1
"Soccer",2015,"Panini","Select","Base Set Black","Jozy Altidore","United States","F",17,1
"Soccer",2015,"Panini","Select","Base Set Black","Michael Bradley","United States","M",18,1
"Soccer",2015,"Panini","Select","Base Set Black","Clint Dempsey","United States","M",19,1
"Soccer",2015,"Panini","Select","Base Set Black","Tim Howard","United States","G",20,1
"Soccer",2015,"Panini","Select","Base Set Black","David Luiz","Brazil","D",21,1
"Soccer",2015,"Panini","Select","Base Set Black","Neymar Jr","Brazil","F",22,1
"Soccer",2015,"Panini","Select","Base Set Black","Thiago Silva","Brazil","D",23,1
"Soccer",2015,"Panini","Select","Base Set Black","Willian","Brazil","M",24,1
"Soccer",2015,"Panini","Select","Base Set Black","Igor Akinfeev","Russia","G",25,1
"Soccer",2015,"Panini","Select","Base Set Black","Alan Dzagoev","Russia","M",26,1
"Soccer",2015,"Panini","Select","Base Set Black","Aleksandr Kokorin","Russia","F",27,1
"Soccer",2015,"Panini","Select","Base Set Black","Dmitri Kombarov","Russia","M",28,1
"Soccer",2015,"Panini","Select","Base Set Black","Gary Cahill","England","D",29,1
"Soccer",2015,"Panini","Select","Base Set Black","Joe Hart","England","G",30,1
"Soccer",2015,"Panini","Select","Base Set Black","Wayne Rooney","England","F",31,1
"Soccer",2015,"Panini","Select","Base Set Black","Raheem Sterling","England","F",32,1
"Soccer",2015,"Panini","Select","Base Set Black","Fabio Coentrao","Portugal","D",33,1
"Soccer",2015,"Panini","Select","Base Set Black","Nani","Portugal","M",34,1
"Soccer",2015,"Panini","Select","Base Set Black","Rui Patricio","Portugal","G",35,1
"Soccer",2015,"Panini","Select","Base Set Black","Cristiano Ronaldo","Portugal","F",36,1
"Soccer",2015,"Panini","Select","Base Set Black","Mario Gotze","Germany","M",37,1
"Soccer",2015,"Panini","Select","Base Set Black","Mats Hummels","Germany","D",38,1
"Soccer",2015,"Panini","Select","Base Set Black","Thomas Muller","Germany","F",39,1
"Soccer",2015,"Panini","Select","Base Set Black","Mesut Ozil","Germany","M",40,1
"Soccer",2015,"Panini","Select","Base Set Black","Bastian Schweinsteiger","Germany","M",41,1
"Soccer",2015,"Panini","Select","Base Set Black","Asmir Begovic","Bosnia-Herzegovina","G",42,1
"Soccer",2015,"Panini","Select","Base Set Black","Edin Dzeko","Bosnia-Herzegovina","F",43,1
"Soccer",2015,"Panini","Select","Base Set Black","Miralem Pjanic","Bosnia-Herzegovina","M",44,1
"Soccer",2015,"Panini","Select","Base Set Black","Emir Spahic","Bosnia-Herzegovina","D",45,1
"Soccer",2015,"Panini","Select","Base Set Black","Gianluigi Buffon","Italy","G",46,1
"Soccer",2015,"Panini","Select","Base Set Black","Leonardo Bonucci","Italy","D",47,1
"Soccer",2015,"Panini","Select","Base Set Black","Giorgio Chiellini","Italy","D",48,1
"Soccer",2015,"Panini","Select","Base Set Black","Stephan El Shaarawy","Italy","F",49,1
"Soccer",2015,"Panini","Select","Base Set Black","Edinson Cavani","Uruguay","F",50,1
"Soccer",2015,"Panini","Select","Base Set Black","Diego Godin","Uruguay","D",51,1
