"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Black La Liga","Fernando Torres","Atletico de Madrid","F",1,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Black La Liga","Andres Iniesta","FC Barcelona","M",2,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Black La Liga","Hristo Stoichkov","FC Barcelona","F",3,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Black La Liga","Michael Laudrup","FC Barcelona","M",4,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Black La Liga","Rivaldo","FC Barcelona","M",5,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Black La Liga","Ronaldo","FC Barcelona","F",6,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Black La Liga","Xavi Hernandez","FC Barcelona","M",7,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Black La Liga","Bernd Schuster","Real Madrid","M",8,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Black La Liga","David Beckham","Real Madrid","M",9,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Black La Liga","Diego Forlan","Villarreal CF","F",10,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Gold La Liga","Fernando Torres","Atletico de Madrid","F",1,3
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Gold La Liga","Andres Iniesta","FC Barcelona","M",2,10
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Gold La Liga","Hristo Stoichkov","FC Barcelona","F",3,10
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Gold La Liga","Michael Laudrup","FC Barcelona","M",4,5
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Gold La Liga","Rivaldo","FC Barcelona","M",5,10
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Gold La Liga","Ronaldo","FC Barcelona","F",6,3
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Gold La Liga","Xavi Hernandez","FC Barcelona","M",7,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Gold La Liga","Bernd Schuster","Real Madrid","M",8,10
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Gold La Liga","David Beckham","Real Madrid","M",9,1
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures Gold La Liga","Diego Forlan","Villarreal CF","F",10,10
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures La Liga","Fernando Torres","Atletico de Madrid","F",1,6
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures La Liga","Andres Iniesta","FC Barcelona","M",2,39
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures La Liga","Hristo Stoichkov","FC Barcelona","F",3,199
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures La Liga","Michael Laudrup","FC Barcelona","M",4,19
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures La Liga","Rivaldo","FC Barcelona","M",5,89
"Soccer",2022,"Donruss","Elite La Liga (22-23)","Back to the Future Signatures La Liga","Ronaldo","FC Barcelona","F",6,6
