"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Dusan Vlahovic","Juventus","F",1,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Romelu Lukaku","AS Roma","F",2,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Giacomo Raspadori","SSC Napoli","F",3,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Paulo Dybala","AS Roma","F",4,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Lorenzo Pellegrini","AS Roma","M",5,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Davide Frattesi","FC Internazionale Milano","M",6,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Rafael Leao","AC Milan","F",7,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Domenico Berardi","US Sassuolo Calcio","F",8,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Olivier Giroud","AC Milan","F",9,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Matias Soule","Frosinone Calcio","F",10,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Matteo Prati","Cagliari Calcio","M",11,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Nicolo Barella","FC Internazionale Milano","M",12,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Victor Osimhen","SSC Napoli","F",13,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Michael Kayode","ACF Fiorentina","D",14,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Federico Dimarco","FC Internazionale Milano","D",15,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Mike Maignan","AC Milan","G",16,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Federico Chiesa","Juventus","M",17,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Khvicha Kvaratskhelia ","SSC Napoli","M",18,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Francesco Camarda","AC Milan","F",19,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Nico Gonzalez","ACF Fiorentina","F",20,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Stefano Turati","Frosinone Calcio","G",21,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Gino Infantino","ACF Fiorentina","M",22,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Kaka","AC Milan","M",23,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Diego Maradona","SSC Napoli","F",24,
"Soccer",2023,"Panini","Select Serie A (23-24)","Artistic Impressions Serie A","Miroslav Klose","SS Lazio","F",25,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A","Christian Pulisic","AC Milan","F",1,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A","Timothy Weah","Juventus","F",2,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A","Jonathan Ikone","ACF Fiorentina","F",3,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A","Lautaro Martinez","FC Internazionale Milano","F",4,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A","Adrien Rabiot","Juventus","M",5,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A","Hakan Calhanoglu","FC Internazionale Milano","M",6,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A","Paulo Dybala","AS Roma","F",7,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A","Yunus Musah","AC Milan","M",8,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A","Federico Chiesa","Juventus","M",9,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A","Alessandro Bastoni","FC Internazionale Milano","D",10,
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A - Black","Christian Pulisic","AC Milan","F",1,1
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A - Black","Timothy Weah","Juventus","F",2,1
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A - Black","Jonathan Ikone","ACF Fiorentina","F",3,1
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A - Black","Lautaro Martinez","FC Internazionale Milano","F",4,1
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A - Black","Adrien Rabiot","Juventus","M",5,1
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A - Black","Hakan Calhanoglu","FC Internazionale Milano","M",6,1
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A - Black","Paulo Dybala","AS Roma","F",7,1
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A - Black","Yunus Musah","AC Milan","M",8,1
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A - Black","Federico Chiesa","Juventus","M",9,1
"Soccer",2023,"Panini","Select Serie A (23-24)","Autographed Memorabilia Serie A - Black","Alessandro Bastoni","FC Internazionale Milano","D",10,1
