"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Marc Wilmots","Belgium","M",2,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Thibaut Courtois","Belgium","G",3,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Youri Tielemans","Belgium","M",4,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Ivan Rakitic","Croatia","M",5,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Duje Caleta-Car","Croatia","D",6,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Michael Laudrup","Denmark","M",7,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Wayne Rooney","England","F",8,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Jordan Henderson","England","M",9,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Phil Foden","England","M",10,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Bukayo Saka","England","M",11,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Danny Ings","England","F",12,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","James Ward-Prowse","England","M",13,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Adil Rami","France","D",14,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Kingsley Coman","France","M",15,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Franz Beckenbauer","Germany","D",16,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Lothar Matthaus","Germany","M",17,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Mehmet Scholl","Germany","M",18,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Julian Brandt","Germany","F",19,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Marc-Andre ter Stegen","Germany","G",20,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Serge Gnabry","Germany","F",21,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Suat Serdar","Germany","M",22,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Alessandro Nesta","Italy","D",23,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Paolo Maldini","Italy","D",24,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Alessio Romagnoli","Italy","D",25,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Wesley Sneijder","Netherlands","M",26,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Donny van de Beek","Netherlands","M",27,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Jasper Cillessen","Netherlands","G",28,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Bartosz Kapustka","Poland","M",30,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Grzegorz Krychowiak","Poland","M",31,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Fabio Coentrao","Portugal","D",32,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Bernardo Silva ","Portugal","M",33,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Bruno Fernandes","Portugal","M",34,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Cristiano Ronaldo","Portugal","F",35,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Raphael Guerreiro","Portugal","D",36,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Renato Sanches","Portugal","M",37,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Pedro Neto","Portugal","F",38,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Aleksandr Mostovoi","Russia","M",39,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Iker Casillas","Spain","G",40,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Luis Enrique","Spain","F",41,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Xavi Hernandez","Spain","M",42,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Dani Olmo","Spain","M",43,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Adama Traore","Spain","F",44,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Eric Garcia","Spain","D",45,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Ansu Fati","Spain","F",46,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Yann Sommer","Switzerland","G",47,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Oguzhan Ozyakup","Turkey","M",48,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Caglar Soyuncu","Turkey","D",49,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles","Neco Williams","Wales","D",50,
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Marc Wilmots","Belgium","M",2,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Thibaut Courtois","Belgium","G",3,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Youri Tielemans","Belgium","M",4,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Ivan Rakitic","Croatia","M",5,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Duje Caleta-Car","Croatia","D",6,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Michael Laudrup","Denmark","M",7,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Wayne Rooney","England","F",8,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Jordan Henderson","England","M",9,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Phil Foden","England","M",10,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Bukayo Saka","England","M",11,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Danny Ings","England","F",12,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","James Ward-Prowse","England","M",13,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Adil Rami","France","D",14,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Kingsley Coman","France","M",15,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Franz Beckenbauer","Germany","D",16,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Lothar Matthaus","Germany","M",17,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Mehmet Scholl","Germany","M",18,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Julian Brandt","Germany","F",19,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Marc-Andre ter Stegen","Germany","G",20,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Serge Gnabry","Germany","F",21,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Suat Serdar","Germany","M",22,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Alessandro Nesta","Italy","D",23,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Paolo Maldini","Italy","D",24,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Alessio Romagnoli","Italy","D",25,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Wesley Sneijder","Netherlands","M",26,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Donny van de Beek","Netherlands","M",27,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Jasper Cillessen","Netherlands","G",28,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Bartosz Kapustka","Poland","M",30,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Grzegorz Krychowiak","Poland","M",31,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Fabio Coentrao","Portugal","D",32,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Bernardo Silva ","Portugal","M",33,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Bruno Fernandes","Portugal","M",34,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Cristiano Ronaldo","Portugal","F",35,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Raphael Guerreiro","Portugal","D",36,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Renato Sanches","Portugal","M",37,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Pedro Neto","Portugal","F",38,1
"Soccer",2020,"Panini","Mosaic Euro","Euro Autographs Circles Black","Aleksandr Mostovoi","Russia","M",39,1
