"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Bruno Fernandes","Manchester United","M",1,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Ansu Fati","Brighton & Hove Albion","M",2,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Erling Haaland","Manchester City","F",3,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Deivid Washington","Chelsea FC","F",4,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Gabriel Jesus","Arsenal","F",5,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Hee-chan Hwang","Wolverhampton Wanderers","F",6,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Michael Olise","Crystal Palace","M",7,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Simon Adingra","Brighton & Hove Albion","M",8,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Marcus Rashford","Manchester United","F",9,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Moussa Diaby","Aston Villa","M",10,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Rasmus Hojlund ","Manchester United","F",11,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Phil Foden","Manchester City","M",12,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Mykhailo Mudryk","Chelsea FC","M",13,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Martin Odegaard","Arsenal","M",14,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Julian Alvarez","Manchester City","F",15,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","James Maddison","Tottenham Hotspur","M",16,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Darwin Nunez","Liverpool FC","F",17,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","David Raya","Arsenal","G",18,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Mohamed Salah","Liverpool FC","F",19,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","James Trafford","Burnley","G",20,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Kaoru Mitoma","Brighton & Hove Albion","M",21,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Micky van de Ven","Tottenham Hotspur","D",22,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Bruno Guimaraes","Newcastle United","M",23,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Steven Gerrard","Liverpool FC","M",24,
"Soccer",2023,"Panini","Select Premier League (23-24)","Artistic Impressions Premier League","Alan Shearer","Newcastle United","F",25,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League","Heung-Min Son","Tottenham Hotspur","F",1,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League","Erling Haaland","Manchester City","F",2,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League","Moussa Diaby","Aston Villa","M",3,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League","Rasmus Hojlund ","Manchester United","F",4,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League","James Maddison","Tottenham Hotspur","M",5,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League","Kevin De Bruyne","Manchester City","M",6,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League","Ben Chilwell","Chelsea FC","D",7,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League","Matheus Cunha","Wolverhampton Wanderers","F",8,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League","Mykhailo Mudryk","Chelsea FC","M",9,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League","Noni Madueke","Chelsea FC","F",10,
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League - Black","Heung-Min Son","Tottenham Hotspur","F",1,1
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League - Black","Erling Haaland","Manchester City","F",2,1
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League - Black","Moussa Diaby","Aston Villa","M",3,1
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League - Black","Rasmus Hojlund ","Manchester United","F",4,1
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League - Black","James Maddison","Tottenham Hotspur","M",5,1
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League - Black","Kevin De Bruyne","Manchester City","M",6,1
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League - Black","Ben Chilwell","Chelsea FC","D",7,1
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League - Black","Matheus Cunha","Wolverhampton Wanderers","F",8,1
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League - Black","Mykhailo Mudryk","Chelsea FC","M",9,1
"Soccer",2023,"Panini","Select Premier League (23-24)","Autographed Memorabilia Premier League - Black","Noni Madueke","Chelsea FC","F",10,1
