"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Alessandro Nesta","AC Milan","D",1,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Alessio Romagnoli","AC Milan","D",2,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Alexis Saelemaekers","AC Milan","M",3,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Andrea Pirlo","AC Milan","M",4,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Andriy Shevchenko","AC Milan","F",5,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Carlo Ancelotti","AC Milan","M",6,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Gianluca Vialli","Juventus","F",7,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Rodrigo Bentancur","Juventus","M",8,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Franck Kessie","AC Milan","M",9,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Franco Baresi","AC Milan","D",10,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Jens Lehmann","AC Milan","G",11,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Dejan Kulusevski","Juventus","M",12,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Alberto Gilardino","ACF Fiorentina","F",13,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Gabriel Batistuta","ACF Fiorentina","F",14,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Giancarlo Antognoni","ACF Fiorentina","M",15,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Olivier Giroud","AC Milan","F",16,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Falcao","AS Roma","M",17,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Francesco Totti","AS Roma","F",18,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Hans Hateboer","Atalanta BC","D",21,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Timothy Castagne","Atalanta BC","D",22,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Aldo Serena","FC Internazionale Milano","F",23,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Dennis Bergkamp","FC Internazionale Milano","F",24,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Diego Milito","FC Internazionale Milano","F",25,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Edin Dzeko","FC Internazionale Milano","F",26,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Esteban Cambiasso","FC Internazionale Milano","M",27,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Hakan Calhanoglu","FC Internazionale Milano","M",28,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Juan Sebastian Veron","FC Internazionale Milano","M",31,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Jurgen Klinsmann","FC Internazionale Milano","F",32,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Gianluca Frabotta","Hellas Verona FC","D",34,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","David Trezeguet","Juventus","F",35,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Dino Zoff","Juventus","G",36,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Gianluigi Buffon","Juventus","G",37,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Pavel Nedved","Juventus","M",39,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Thomas Strakosha","SS Lazio","G",41,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","David Ospina","SSC Napoli","G",42,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Diego Maradona","SSC Napoli","M",43,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Edinson Cavani","SSC Napoli","F",44,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic","Antonio Di Natale","Udinese Calcio","F",48,
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Alessandro Nesta","AC Milan","D",1,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Alessio Romagnoli","AC Milan","D",2,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Alexis Saelemaekers","AC Milan","M",3,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Andrea Pirlo","AC Milan","M",4,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Andriy Shevchenko","AC Milan","F",5,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Carlo Ancelotti","AC Milan","M",6,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Gianluca Vialli","Juventus","F",7,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Rodrigo Bentancur","Juventus","M",8,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Franck Kessie","AC Milan","M",9,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Franco Baresi","AC Milan","D",10,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Jens Lehmann","AC Milan","G",11,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Dejan Kulusevski","Juventus","M",12,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Alberto Gilardino","ACF Fiorentina","F",13,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Gabriel Batistuta","ACF Fiorentina","F",14,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Giancarlo Antognoni","ACF Fiorentina","M",15,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Olivier Giroud","AC Milan","F",16,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Falcao","AS Roma","M",17,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Francesco Totti","AS Roma","F",18,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Hans Hateboer","Atalanta BC","D",21,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Timothy Castagne","Atalanta BC","D",22,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Aldo Serena","FC Internazionale Milano","F",23,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Dennis Bergkamp","FC Internazionale Milano","F",24,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Diego Milito","FC Internazionale Milano","F",25,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Edin Dzeko","FC Internazionale Milano","F",26,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Esteban Cambiasso","FC Internazionale Milano","M",27,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Hakan Calhanoglu","FC Internazionale Milano","M",28,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Juan Sebastian Veron","FC Internazionale Milano","M",31,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Jurgen Klinsmann","FC Internazionale Milano","F",32,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Gianluca Frabotta","Hellas Verona FC","D",34,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","David Trezeguet","Juventus","F",35,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Dino Zoff","Juventus","G",36,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Gianluigi Buffon","Juventus","G",37,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Pavel Nedved","Juventus","M",39,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Thomas Strakosha","SS Lazio","G",41,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","David Ospina","SSC Napoli","G",42,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Diego Maradona","SSC Napoli","M",43,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Edinson Cavani","SSC Napoli","F",44,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Black","Antonio Di Natale","Udinese Calcio","F",48,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Alessandro Nesta","AC Milan","D",1,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Alessio Romagnoli","AC Milan","D",2,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Alexis Saelemaekers","AC Milan","M",3,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Andrea Pirlo","AC Milan","M",4,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Andriy Shevchenko","AC Milan","F",5,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Carlo Ancelotti","AC Milan","M",6,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Gianluca Vialli","Juventus","F",7,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Rodrigo Bentancur","Juventus","M",8,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Franck Kessie","AC Milan","M",9,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Franco Baresi","AC Milan","D",10,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Jens Lehmann","AC Milan","G",11,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Dejan Kulusevski","Juventus","M",12,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Alberto Gilardino","ACF Fiorentina","F",13,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Gabriel Batistuta","ACF Fiorentina","F",14,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Giancarlo Antognoni","ACF Fiorentina","M",15,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Olivier Giroud","AC Milan","F",16,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Falcao","AS Roma","M",17,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Francesco Totti","AS Roma","F",18,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Hans Hateboer","Atalanta BC","D",21,8
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Timothy Castagne","Atalanta BC","D",22,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Aldo Serena","FC Internazionale Milano","F",23,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Dennis Bergkamp","FC Internazionale Milano","F",24,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Diego Milito","FC Internazionale Milano","F",25,1
"Soccer",2021,"Panini","Mosaic Serie A (21-22)","Serie A Autographs Mosaic Choice Black Gold","Edin Dzeko","FC Internazionale Milano","F",26,1
