"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2020,"Panini","Chronicles","Absolute","Christian Vieri","Atltico de Madrid","F",1,
"Soccer",2020,"Panini","Chronicles","Absolute","Carles Puyol","FC Barcelona","D",2,
"Soccer",2020,"Panini","Chronicles","Absolute","Samuel Eto'o","FC Barcelona","F",3,
"Soccer",2020,"Panini","Chronicles","Absolute","Aleksandr Mostovoi","RC Celta de Vigo","M",4,
"Soccer",2020,"Panini","Chronicles","Absolute","Luis Figo","Real Madrid CF","M",5,
"Soccer",2020,"Panini","Chronicles","Absolute","Raul","Real Madrid CF","F",6,
"Soccer",2020,"Panini","Chronicles","Absolute","Hugo Sanchez","Real Madrid CF","F",7,
"Soccer",2020,"Panini","Chronicles","Absolute","Mario Kempes","Valencia CF","F",8,
"Soccer",2020,"Panini","Chronicles","Absolute","David Villa","Valencia CF","F",9,
"Soccer",2020,"Panini","Chronicles","Absolute","Diego Forlan","Villarreal CF","F",10,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs","Christian Vieri","Atltico de Madrid","F",1,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs","Carles Puyol","FC Barcelona","D",2,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs","Samuel Eto'o","FC Barcelona","F",3,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs","Aleksandr Mostovoi","RC Celta de Vigo","M",4,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs","Luis Figo","Real Madrid CF","M",5,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs","Raul","Real Madrid CF","F",6,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs","Hugo Sanchez","Real Madrid CF","F",7,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs","Mario Kempes","Valencia CF","F",8,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs","David Villa","Valencia CF","F",9,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs","Diego Forlan","Villarreal CF","F",10,
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Blue","Christian Vieri","Atltico de Madrid","F",1,49
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Blue","Carles Puyol","FC Barcelona","D",2,49
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Blue","Samuel Eto'o","FC Barcelona","F",3,49
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Blue","Aleksandr Mostovoi","RC Celta de Vigo","M",4,49
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Blue","Luis Figo","Real Madrid CF","M",5,49
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Blue","Raul","Real Madrid CF","F",6,49
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Blue","Hugo Sanchez","Real Madrid CF","F",7,49
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Blue","Mario Kempes","Valencia CF","F",8,49
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Blue","David Villa","Valencia CF","F",9,49
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Blue","Diego Forlan","Villarreal CF","F",10,49
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Purple","Christian Vieri","Atltico de Madrid","F",1,1
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Purple","Carles Puyol","FC Barcelona","D",2,1
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Purple","Samuel Eto'o","FC Barcelona","F",3,1
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Purple","Aleksandr Mostovoi","RC Celta de Vigo","M",4,1
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Purple","Luis Figo","Real Madrid CF","M",5,1
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Purple","Raul","Real Madrid CF","F",6,1
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Purple","Hugo Sanchez","Real Madrid CF","F",7,1
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Purple","Mario Kempes","Valencia CF","F",8,1
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Purple","David Villa","Valencia CF","F",9,1
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Purple","Diego Forlan","Villarreal CF","F",10,1
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Red","Christian Vieri","Atltico de Madrid","F",1,51
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Red","Carles Puyol","FC Barcelona","D",2,51
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Red","Samuel Eto'o","FC Barcelona","F",3,51
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Red","Aleksandr Mostovoi","RC Celta de Vigo","M",4,51
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Red","Luis Figo","Real Madrid CF","M",5,51
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Red","Raul","Real Madrid CF","F",6,51
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Red","Hugo Sanchez","Real Madrid CF","F",7,51
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Red","Mario Kempes","Valencia CF","F",8,51
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Red","David Villa","Valencia CF","F",9,51
"Soccer",2020,"Panini","Chronicles","Absolute Autographs Red","Diego Forlan","Villarreal CF","F",10,51
"Soccer",2020,"Panini","Chronicles","Absolute Blue","Christian Vieri","Atltico de Madrid","F",1,49
"Soccer",2020,"Panini","Chronicles","Absolute Blue","Carles Puyol","FC Barcelona","D",2,49
"Soccer",2020,"Panini","Chronicles","Absolute Blue","Samuel Eto'o","FC Barcelona","F",3,49
"Soccer",2020,"Panini","Chronicles","Absolute Blue","Aleksandr Mostovoi","RC Celta de Vigo","M",4,49
"Soccer",2020,"Panini","Chronicles","Absolute Blue","Luis Figo","Real Madrid CF","M",5,49
"Soccer",2020,"Panini","Chronicles","Absolute Blue","Raul","Real Madrid CF","F",6,49
"Soccer",2020,"Panini","Chronicles","Absolute Blue","Hugo Sanchez","Real Madrid CF","F",7,49
"Soccer",2020,"Panini","Chronicles","Absolute Blue","Mario Kempes","Valencia CF","F",8,49
"Soccer",2020,"Panini","Chronicles","Absolute Blue","David Villa","Valencia CF","F",9,49
"Soccer",2020,"Panini","Chronicles","Absolute Blue","Diego Forlan","Villarreal CF","F",10,49
"Soccer",2020,"Panini","Chronicles","Absolute Gold","Christian Vieri","Atltico de Madrid","F",1,10
"Soccer",2020,"Panini","Chronicles","Absolute Gold","Carles Puyol","FC Barcelona","D",2,10
